variant=no_classification_feedback | domain=雨天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=1.0000
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/雨天/iter02
Device: cuda
Source train samples: 992
Target train samples: 96
Target val samples: 26
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=117/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 6/14 | absent 8 | counts [0:7, 2:19, 9:32, 10:12, 11:6, 13:20]
target_val classes: present 6/14 | absent 8 | counts [0:2, 2:5, 9:8, 10:4, 11:2, 13:5]
Paired training classes: 6/14 | class ids [0, 2, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=50
Augmentation profile: base=0.650 | visible=0.700 | infrared=0.500 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.02, "adv_primary": 0.02, "classification": 0.0, "contrastive": 0.025, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.015}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.4527 | cls 5.4484 | tal 0.0142 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1354 | train_full 0.3021 | val_acc 0.1600 | val_f1 0.0658 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 34.372/0.000 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.4s | 2.3s
Epoch 017/060 | loss 2.6334 | cls 2.5271 | tal 0.0427 | dual_g 0.0935 | dual_d 0.9908 | train_acc 0.7708 | train_full n/a | val_acc 0.8000 | val_f1 0.8480 | adv/moduleC 0.45/1.00 | disc_steps 3 | grad(main/disc) 17.777/2.273 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 018/060 | loss 2.5510 | cls 2.4410 | tal 0.0507 | dual_g 0.0948 | dual_d 0.9698 | train_acc 0.8021 | train_full n/a | val_acc 0.8000 | val_f1 0.8549 | adv/moduleC 0.50/1.00 | disc_steps 3 | grad(main/disc) 17.876/2.234 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 019/060 | loss 2.3520 | cls 2.2503 | tal 0.0292 | dual_g 0.0929 | dual_d 1.0329 | train_acc 0.9062 | train_full n/a | val_acc 0.8000 | val_f1 0.8480 | adv/moduleC 0.55/1.00 | disc_steps 3 | grad(main/disc) 15.497/2.346 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 020/060 | loss 2.4867 | cls 2.3906 | tal 0.0094 | dual_g 0.0932 | dual_d 1.1000 | train_acc 0.8542 | train_full 0.6875 | val_acc 0.6800 | val_f1 0.7393 | adv/moduleC 0.60/1.00 | disc_steps 3 | grad(main/disc) 16.387/2.402 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 021/060 | loss 2.2465 | cls 2.1246 | tal 0.1017 | dual_g 0.0913 | dual_d 0.9468 | train_acc 0.9062 | train_full n/a | val_acc 0.7200 | val_f1 0.7788 | adv/moduleC 0.65/1.00 | disc_steps 3 | grad(main/disc) 15.525/2.250 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 022/060 | loss 2.3838 | cls 2.2812 | tal 0.0382 | dual_g 0.0911 | dual_d 0.9872 | train_acc 0.8542 | train_full n/a | val_acc 0.7200 | val_f1 0.7788 | adv/moduleC 0.70/1.00 | disc_steps 3 | grad(main/disc) 16.371/2.274 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 023/060 | loss 2.2328 | cls 2.1294 | tal 0.0272 | dual_g 0.0952 | dual_d 1.0443 | train_acc 0.8750 | train_full n/a | val_acc 0.8400 | val_f1 0.8455 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 14.530/2.379 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 024/060 | loss 2.1494 | cls 2.0271 | tal 0.1047 | dual_g 0.0909 | dual_d 1.0762 | train_acc 0.8646 | train_full n/a | val_acc 0.8801 | val_f1 0.9063 | adv/moduleC 0.80/1.00 | disc_steps 3 | grad(main/disc) 14.443/2.354 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 025/060 | loss 2.1580 | cls 2.0606 | tal 0.0139 | dual_g 0.0932 | dual_d 1.0214 | train_acc 0.9062 | train_full 0.8021 | val_acc 0.8400 | val_f1 0.8918 | adv/moduleC 0.85/1.00 | disc_steps 3 | grad(main/disc) 14.840/2.267 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Epoch 026/060 | loss 2.0787 | cls 1.9823 | tal 0.0135 | dual_g 0.0923 | dual_d 1.0194 | train_acc 0.9479 | train_full n/a | val_acc 0.7601 | val_f1 0.8186 | adv/moduleC 0.90/1.00 | disc_steps 3 | grad(main/disc) 14.454/2.281 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 027/060 | loss 2.0507 | cls 1.9563 | tal 0.0075 | dual_g 0.0922 | dual_d 0.9959 | train_acc 0.9375 | train_full n/a | val_acc 0.8000 | val_f1 0.8549 | adv/moduleC 0.95/1.00 | disc_steps 3 | grad(main/disc) 12.940/2.211 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 028/060 | loss 2.1515 | cls 2.0534 | tal 0.0231 | dual_g 0.0912 | dual_d 1.0133 | train_acc 0.9271 | train_full n/a | val_acc 0.7200 | val_f1 0.7863 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 15.059/2.298 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 029/060 | loss 2.1794 | cls 2.0837 | tal 0.0211 | dual_g 0.0893 | dual_d 1.0293 | train_acc 0.9062 | train_full n/a | val_acc 0.8801 | val_f1 0.9157 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 16.352/2.279 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 030/060 | loss 2.0357 | cls 1.9475 | tal -0.0101 | dual_g 0.0912 | dual_d 0.9667 | train_acc 0.9062 | train_full 0.8542 | val_acc 0.8000 | val_f1 0.8451 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.297/2.171 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 031/060 | loss 1.9839 | cls 1.9111 | tal -0.0562 | dual_g 0.0897 | dual_d 0.9647 | train_acc 0.8958 | train_full n/a | val_acc 0.8400 | val_f1 0.8767 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 14.179/2.113 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 032/060 | loss 2.1165 | cls 2.0135 | tal 0.0455 | dual_g 0.0893 | dual_d 1.0199 | train_acc 0.8750 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 17.580/2.222 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 033/060 | loss 2.0386 | cls 1.9334 | tal 0.0678 | dual_g 0.0849 | dual_d 1.0569 | train_acc 0.9062 | train_full n/a | val_acc 1.0000 | val_f1 0.9990 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.566/2.265 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 034/060 | loss 1.9461 | cls 1.8595 | tal -0.0036 | dual_g 0.0877 | dual_d 1.0277 | train_acc 0.9271 | train_full n/a | val_acc 0.9200 | val_f1 0.9310 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.752/2.258 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 035/060 | loss 1.9877 | cls 1.9190 | tal -0.0492 | dual_g 0.0834 | dual_d 0.9751 | train_acc 0.9583 | train_full 0.8229 | val_acc 0.8801 | val_f1 0.9157 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.064/2.163 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.4s | 1.9s
Epoch 036/060 | loss 1.9195 | cls 1.8471 | tal -0.0363 | dual_g 0.0833 | dual_d 1.0174 | train_acc 0.9271 | train_full n/a | val_acc 0.8801 | val_f1 0.9157 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.806/2.219 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.3s
Epoch 037/060 | loss 1.8797 | cls 1.7886 | tal 0.0218 | dual_g 0.0846 | dual_d 1.0458 | train_acc 0.9479 | train_full n/a | val_acc 0.9200 | val_f1 0.9288 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.010/2.263 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 038/060 | loss 1.9476 | cls 1.8709 | tal -0.0267 | dual_g 0.0847 | dual_d 1.0633 | train_acc 0.9583 | train_full n/a | val_acc 0.9601 | val_f1 0.9564 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.916/2.291 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.0/0.0s | 1.0s
Epoch 039/060 | loss 1.9164 | cls 1.8251 | tal 0.0273 | dual_g 0.0830 | dual_d 1.1034 | train_acc 0.9375 | train_full n/a | val_acc 0.9601 | val_f1 0.9561 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.784/2.221 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 040/060 | loss 1.8712 | cls 1.7848 | tal 0.0214 | dual_g 0.0800 | dual_d 1.1006 | train_acc 0.9688 | train_full 0.8854 | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.098/2.275 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.4/0.4s | 1.8s
New best val_f1_macro_present: raw=0.9620 stable_score=0.9288 at epoch 40
Epoch 041/060 | loss 1.9752 | cls 1.8735 | tal 0.0703 | dual_g 0.0806 | dual_d 1.0902 | train_acc 0.9688 | train_full n/a | val_acc 0.9200 | val_f1 0.9202 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.195/2.329 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 042/060 | loss 1.9060 | cls 1.8174 | tal 0.0294 | dual_g 0.0798 | dual_d 1.1181 | train_acc 0.9688 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.025/2.329 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 043/060 | loss 1.7834 | cls 1.7011 | tal 0.0116 | dual_g 0.0788 | dual_d 1.1749 | train_acc 0.9583 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.128/2.307 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.0/0.0s | 1.0s
Epoch 044/060 | loss 1.7791 | cls 1.7144 | tal -0.0489 | dual_g 0.0794 | dual_d 1.0476 | train_acc 0.9792 | train_full n/a | val_acc 0.9601 | val_f1 0.9561 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.117/2.325 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 045/060 | loss 1.8385 | cls 1.7736 | tal -0.0490 | dual_g 0.0796 | dual_d 1.0869 | train_acc 0.9583 | train_full 0.9479 | val_acc 0.9601 | val_f1 0.9561 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.740/2.315 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
New best val_f1_macro_present: raw=0.9561 stable_score=0.9561 at epoch 45
Epoch 046/060 | loss 1.8104 | cls 1.7208 | tal 0.0391 | dual_g 0.0779 | dual_d 1.0482 | train_acc 0.9792 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.868/2.105 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.4s
Epoch 047/060 | loss 1.8052 | cls 1.7077 | tal 0.0638 | dual_g 0.0784 | dual_d 1.1058 | train_acc 0.9792 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.845/2.288 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 048/060 | loss 1.7608 | cls 1.6904 | tal -0.0213 | dual_g 0.0768 | dual_d 1.0988 | train_acc 0.9479 | train_full n/a | val_acc 0.9601 | val_f1 0.9620 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.966/2.347 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 049/060 | loss 1.7862 | cls 1.7175 | tal -0.0299 | dual_g 0.0777 | dual_d 1.0999 | train_acc 0.9792 | train_full n/a | val_acc 1.0000 | val_f1 0.9990 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.504/2.242 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.0s | 1.7s
New best val_f1_macro_present: raw=0.9990 stable_score=0.9620 at epoch 49
Epoch 050/060 | loss 1.8930 | cls 1.8330 | tal -0.0539 | dual_g 0.0761 | dual_d 1.1345 | train_acc 0.9792 | train_full 0.9896 | val_acc 1.0000 | val_f1 0.9990 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.442/2.323 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 051/060 | loss 1.8391 | cls 1.7499 | tal 0.0323 | dual_g 0.0794 | dual_d 1.1098 | train_acc 0.9792 | train_full n/a | val_acc 1.0000 | val_f1 0.9957 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.746/2.364 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 052/060 | loss 1.7138 | cls 1.6606 | tal -0.0787 | dual_g 0.0767 | dual_d 1.0373 | train_acc 0.9688 | train_full n/a | val_acc 0.9601 | val_f1 0.9561 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.233/2.146 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
