variant=no_classification_feedback | domain=雨天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9615
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/雨天/iter03
Device: cuda
Source train samples: 992
Target train samples: 96
Target val samples: 26
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=117/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 6/14 | absent 8 | counts [0:7, 2:19, 9:32, 10:12, 11:6, 13:20]
target_val classes: present 6/14 | absent 8 | counts [0:2, 2:5, 9:8, 10:4, 11:2, 13:5]
Paired training classes: 6/14 | class ids [0, 2, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=50
Augmentation profile: base=0.650 | visible=0.700 | infrared=0.500 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.02, "adv_primary": 0.02, "classification": 0.0, "contrastive": 0.025, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.015}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5897 | cls 5.5679 | tal 0.0726 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0625 | train_full 0.1667 | val_acc 0.1479 | val_f1 0.0871 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.388/0.000 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.4s | 2.2s
Epoch 035/060 | loss 2.0308 | cls 1.9617 | tal -0.0876 | dual_g 0.0955 | dual_d 1.1063 | train_acc 0.8438 | train_full 0.9792 | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 14.752/2.481 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 036/060 | loss 1.9074 | cls 1.8500 | tal -0.1303 | dual_g 0.0965 | dual_d 1.1046 | train_acc 0.9479 | train_full n/a | val_acc 0.9245 | val_f1 0.9422 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.185/2.527 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 037/060 | loss 1.9137 | cls 1.8447 | tal -0.0896 | dual_g 0.0959 | dual_d 1.0809 | train_acc 0.9688 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.995/2.376 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 038/060 | loss 1.7926 | cls 1.7477 | tal -0.1682 | dual_g 0.0953 | dual_d 1.0742 | train_acc 0.9688 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.592/2.445 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 039/060 | loss 1.9088 | cls 1.8399 | tal -0.0920 | dual_g 0.0965 | dual_d 0.9513 | train_acc 0.9479 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.063/2.265 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 040/060 | loss 1.9257 | cls 1.8518 | tal -0.0616 | dual_g 0.0925 | dual_d 1.0184 | train_acc 0.9167 | train_full 0.9688 | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.623/2.311 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
New best val_f1_macro_present: raw=0.9315 stable_score=0.9315 at epoch 40
Epoch 041/060 | loss 1.9543 | cls 1.9114 | tal -0.1688 | dual_g 0.0935 | dual_d 1.1235 | train_acc 0.9688 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.730/2.402 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 042/060 | loss 1.8711 | cls 1.8042 | tal -0.0725 | dual_g 0.0886 | dual_d 0.9719 | train_acc 0.9479 | train_full n/a | val_acc 0.8876 | val_f1 0.8948 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.251/2.243 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 043/060 | loss 1.7941 | cls 1.7225 | tal -0.0716 | dual_g 0.0930 | dual_d 1.0343 | train_acc 1.0000 | train_full n/a | val_acc 0.8876 | val_f1 0.8948 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.032/2.327 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 044/060 | loss 1.8153 | cls 1.7520 | tal -0.0893 | dual_g 0.0901 | dual_d 0.9937 | train_acc 0.9583 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.098/2.354 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 045/060 | loss 1.7749 | cls 1.7448 | tal -0.1947 | dual_g 0.0884 | dual_d 1.0751 | train_acc 0.9688 | train_full 0.9583 | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.389/2.385 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Epoch 046/060 | loss 1.8328 | cls 1.7658 | tal -0.0744 | dual_g 0.0893 | dual_d 1.0885 | train_acc 0.9479 | train_full n/a | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.423/2.322 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 047/060 | loss 1.7123 | cls 1.6689 | tal -0.1471 | dual_g 0.0875 | dual_d 1.0630 | train_acc 0.9896 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.024/2.280 | lr(main/disc) 3.50e-05/1.20e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 048/060 | loss 1.6899 | cls 1.6432 | tal -0.1459 | dual_g 0.0905 | dual_d 1.1519 | train_acc 0.9688 | train_full n/a | val_acc 0.8876 | val_f1 0.8948 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.928/2.366 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 049/060 | loss 1.8416 | cls 1.7940 | tal -0.1257 | dual_g 0.0854 | dual_d 0.9680 | train_acc 0.9479 | train_full n/a | val_acc 0.8876 | val_f1 0.8948 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.950/2.296 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 050/060 | loss 1.7841 | cls 1.7220 | tal -0.0811 | dual_g 0.0864 | dual_d 1.0857 | train_acc 0.9896 | train_full 1.0000 | val_acc 0.9245 | val_f1 0.9315 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.204/2.285 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 051/060 | loss 1.6751 | cls 1.6299 | tal -0.1370 | dual_g 0.0863 | dual_d 1.0772 | train_acc 0.9688 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.065/2.317 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 052/060 | loss 1.7880 | cls 1.7225 | tal -0.0691 | dual_g 0.0862 | dual_d 1.1022 | train_acc 0.9896 | train_full n/a | val_acc 0.9615 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.788/2.425 | lr(main/disc) 1.75e-05/6.00e-06 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
