variant=no_paired_contrastive | domain=逆光 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9459
==============================================================================
Starting Dual_D standalone training
Simulated run: no_paired_contrastive/逆光/iter03
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.0, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.8532 | cls 5.8325 | tal 0.0691 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1136 | val_acc 0.2300 | val_f1 0.0740 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 30.124/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.7s
Epoch 023/060 | loss 3.2449 | cls 2.7473 | tal -0.1092 | dual_g 0.5304 | dual_d 0.8693 | train_acc 0.6389 | train_full n/a | val_acc 0.8947 | val_f1 0.8811 | adv/moduleC 0.54/0.83 | disc_steps 4 | grad(main/disc) 19.689/2.086 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 024/060 | loss 3.1509 | cls 2.5968 | tal -0.0642 | dual_g 0.5734 | dual_d 0.7979 | train_acc 0.7014 | train_full n/a | val_acc 0.8692 | val_f1 0.8603 | adv/moduleC 0.58/0.89 | disc_steps 4 | grad(main/disc) 18.627/1.957 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 025/060 | loss 3.1870 | cls 2.6288 | tal -0.1298 | dual_g 0.5971 | dual_d 0.8052 | train_acc 0.6736 | train_full 0.9318 | val_acc 0.8692 | val_f1 0.8893 | adv/moduleC 0.62/0.94 | disc_steps 4 | grad(main/disc) 19.808/1.942 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
Epoch 026/060 | loss 3.0600 | cls 2.4684 | tal -0.0912 | dual_g 0.6190 | dual_d 0.8250 | train_acc 0.7014 | train_full n/a | val_acc 0.8692 | val_f1 0.8973 | adv/moduleC 0.67/1.00 | disc_steps 4 | grad(main/disc) 17.829/1.978 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 027/060 | loss 3.0243 | cls 2.4901 | tal -0.1584 | dual_g 0.5817 | dual_d 0.8494 | train_acc 0.7639 | train_full n/a | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 0.71/1.00 | disc_steps 4 | grad(main/disc) 18.767/2.033 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 028/060 | loss 3.0261 | cls 2.4914 | tal -0.1830 | dual_g 0.5896 | dual_d 0.8191 | train_acc 0.7222 | train_full n/a | val_acc 0.8947 | val_f1 0.8876 | adv/moduleC 0.75/1.00 | disc_steps 4 | grad(main/disc) 20.268/1.978 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 029/060 | loss 3.0067 | cls 2.4602 | tal -0.1556 | dual_g 0.5933 | dual_d 0.7524 | train_acc 0.7431 | train_full n/a | val_acc 0.8692 | val_f1 0.8935 | adv/moduleC 0.79/1.00 | disc_steps 4 | grad(main/disc) 20.457/1.839 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 030/060 | loss 2.9195 | cls 2.3614 | tal -0.1233 | dual_g 0.5951 | dual_d 0.8736 | train_acc 0.7847 | train_full 0.9545 | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 0.83/1.00 | disc_steps 4 | grad(main/disc) 17.890/1.986 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Epoch 031/060 | loss 2.9014 | cls 2.3601 | tal -0.0965 | dual_g 0.5702 | dual_d 0.8376 | train_acc 0.7639 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.88/1.00 | disc_steps 4 | grad(main/disc) 19.097/1.954 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 032/060 | loss 2.7968 | cls 2.2897 | tal -0.1821 | dual_g 0.5617 | dual_d 0.8826 | train_acc 0.7917 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 0.92/1.00 | disc_steps 4 | grad(main/disc) 17.293/2.079 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 033/060 | loss 2.8344 | cls 2.3049 | tal -0.1600 | dual_g 0.5776 | dual_d 0.7423 | train_acc 0.8333 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.96/1.00 | disc_steps 4 | grad(main/disc) 17.877/1.751 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.5/0.0/0.0s | 1.6s
Epoch 034/060 | loss 2.6921 | cls 2.2045 | tal -0.2532 | dual_g 0.5636 | dual_d 0.8310 | train_acc 0.7708 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.370/2.028 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 035/060 | loss 2.7320 | cls 2.2529 | tal -0.2842 | dual_g 0.5644 | dual_d 0.8196 | train_acc 0.8125 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 21.724/1.990 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Epoch 036/060 | loss 2.8300 | cls 2.3398 | tal -0.1962 | dual_g 0.5490 | dual_d 0.8112 | train_acc 0.7361 | train_full n/a | val_acc 0.9204 | val_f1 0.9355 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.386/1.994 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 037/060 | loss 2.7997 | cls 2.2737 | tal -0.1340 | dual_g 0.5662 | dual_d 0.8505 | train_acc 0.8194 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.712/1.946 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 038/060 | loss 2.6956 | cls 2.2194 | tal -0.1753 | dual_g 0.5288 | dual_d 0.8592 | train_acc 0.8056 | train_full n/a | val_acc 0.8692 | val_f1 0.8950 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.502/1.908 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 039/060 | loss 2.5643 | cls 2.1332 | tal -0.2816 | dual_g 0.5156 | dual_d 0.8923 | train_acc 0.8542 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.982/1.951 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
Epoch 040/060 | loss 2.5395 | cls 2.0828 | tal -0.2018 | dual_g 0.5172 | dual_d 0.9288 | train_acc 0.8194 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.705/2.062 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.3s
Epoch 041/060 | loss 2.5341 | cls 2.0851 | tal -0.2494 | dual_g 0.5238 | dual_d 0.8731 | train_acc 0.8681 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.367/1.987 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 042/060 | loss 2.5506 | cls 2.1067 | tal -0.2440 | dual_g 0.5171 | dual_d 0.8663 | train_acc 0.8472 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.719/2.019 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 043/060 | loss 2.5560 | cls 2.1013 | tal -0.2260 | dual_g 0.5225 | dual_d 0.9050 | train_acc 0.8472 | train_full n/a | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.442/2.002 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 044/060 | loss 2.4945 | cls 2.0773 | tal -0.3280 | dual_g 0.5156 | dual_d 0.8240 | train_acc 0.8472 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.429/1.911 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 045/060 | loss 2.4521 | cls 2.0480 | tal -0.2714 | dual_g 0.4854 | dual_d 0.8736 | train_acc 0.8958 | train_full 0.9924 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.913/1.929 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.4s
New best val_f1_macro_present: raw=0.9181 stable_score=0.9143 at epoch 45
Epoch 046/060 | loss 2.4545 | cls 2.0388 | tal -0.2624 | dual_g 0.4944 | dual_d 0.8721 | train_acc 0.8889 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.384/1.887 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 047/060 | loss 2.4093 | cls 1.9902 | tal -0.2477 | dual_g 0.4935 | dual_d 0.8998 | train_acc 0.8958 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.694/1.947 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 048/060 | loss 2.4904 | cls 2.0411 | tal -0.1842 | dual_g 0.5046 | dual_d 0.9078 | train_acc 0.8611 | train_full n/a | val_acc 0.9459 | val_f1 0.9540 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.921/1.940 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.0s | 1.9s
New best val_f1_macro_present: raw=0.9540 stable_score=0.9181 at epoch 48
Epoch 049/060 | loss 2.5104 | cls 2.0622 | tal -0.2006 | dual_g 0.5084 | dual_d 0.9605 | train_acc 0.8542 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.273/2.038 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 050/060 | loss 2.2637 | cls 1.8587 | tal -0.2299 | dual_g 0.4740 | dual_d 0.9270 | train_acc 0.9375 | train_full 0.9924 | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 12.379/2.033 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.5/0.4/0.5s | 2.4s
Epoch 051/060 | loss 2.4408 | cls 2.0048 | tal -0.1449 | dual_g 0.4795 | dual_d 0.8586 | train_acc 0.9167 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.840/1.837 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.0s | 1.9s
New best val_f1_macro_present: raw=0.9329 stable_score=0.9329 at epoch 51
