variant=no_module_c | domain=雾天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9318
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/雾天/iter03
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.5183 | cls 5.5321 | tal -0.0460 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0743 | train_full 0.0276 | val_acc 0.0287 | val_f1 0.0162 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.544/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.7s
Epoch 012/060 | loss 2.7013 | cls 2.7464 | tal -0.1878 | dual_g 0.0112 | dual_d 0.9051 | train_acc 0.5072 | train_full n/a | val_acc 0.6738 | val_f1 0.6870 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 8.932/1.665 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 013/060 | loss 2.5189 | cls 2.5649 | tal -0.1953 | dual_g 0.0125 | dual_d 0.8695 | train_acc 0.5489 | train_full n/a | val_acc 0.7240 | val_f1 0.7239 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 8.142/1.648 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 014/060 | loss 2.4571 | cls 2.4943 | tal -0.1652 | dual_g 0.0124 | dual_d 0.9317 | train_acc 0.5471 | train_full n/a | val_acc 0.6810 | val_f1 0.7096 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 8.546/1.655 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
Epoch 015/060 | loss 2.4267 | cls 2.4675 | tal -0.1822 | dual_g 0.0139 | dual_d 1.0049 | train_acc 0.5380 | train_full 0.7830 | val_acc 0.7240 | val_f1 0.7251 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 8.977/1.668 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.4s
Epoch 016/060 | loss 2.3871 | cls 2.4254 | tal -0.1747 | dual_g 0.0141 | dual_d 1.0107 | train_acc 0.5924 | train_full n/a | val_acc 0.7742 | val_f1 0.7390 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 9.252/1.711 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 017/060 | loss 2.3410 | cls 2.3958 | tal -0.2300 | dual_g 0.0141 | dual_d 1.0472 | train_acc 0.6522 | train_full n/a | val_acc 0.8243 | val_f1 0.8048 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 9.208/1.731 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
Epoch 018/060 | loss 2.2677 | cls 2.3421 | tal -0.2949 | dual_g 0.0141 | dual_d 1.0967 | train_acc 0.6957 | train_full n/a | val_acc 0.8387 | val_f1 0.8308 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 9.373/1.690 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 019/060 | loss 2.2409 | cls 2.3095 | tal -0.2793 | dual_g 0.0152 | dual_d 1.1196 | train_acc 0.6630 | train_full n/a | val_acc 0.8387 | val_f1 0.8418 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 8.948/1.663 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.7/0.0/0.0s | 3.9s
Epoch 020/060 | loss 2.1480 | cls 2.2047 | tal -0.2428 | dual_g 0.0162 | dual_d 1.1564 | train_acc 0.7011 | train_full 0.8955 | val_acc 0.8315 | val_f1 0.8162 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 9.016/1.695 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 021/060 | loss 2.0444 | cls 2.0929 | tal -0.2182 | dual_g 0.0169 | dual_d 1.1413 | train_acc 0.7572 | train_full n/a | val_acc 0.8602 | val_f1 0.8673 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 9.316/1.711 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 022/060 | loss 2.0206 | cls 2.0575 | tal -0.1776 | dual_g 0.0164 | dual_d 1.1452 | train_acc 0.7917 | train_full n/a | val_acc 0.8602 | val_f1 0.8450 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 8.771/1.705 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 023/060 | loss 1.9676 | cls 2.0149 | tal -0.2168 | dual_g 0.0178 | dual_d 1.1640 | train_acc 0.7663 | train_full n/a | val_acc 0.8674 | val_f1 0.8811 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 8.219/1.680 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 024/060 | loss 1.9345 | cls 1.9855 | tal -0.2310 | dual_g 0.0184 | dual_d 1.1352 | train_acc 0.7899 | train_full n/a | val_acc 0.8674 | val_f1 0.8610 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 8.127/1.666 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.7/0.0/0.0s | 3.8s
Epoch 025/060 | loss 1.9231 | cls 1.9708 | tal -0.2228 | dual_g 0.0192 | dual_d 1.1373 | train_acc 0.8134 | train_full 0.9290 | val_acc 0.8602 | val_f1 0.8425 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 10.349/1.663 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.4s
Epoch 026/060 | loss 1.9238 | cls 1.9666 | tal -0.2080 | dual_g 0.0197 | dual_d 1.1971 | train_acc 0.8207 | train_full n/a | val_acc 0.8602 | val_f1 0.8626 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 10.332/1.705 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 027/060 | loss 1.8733 | cls 1.9115 | tal -0.1959 | dual_g 0.0206 | dual_d 1.1654 | train_acc 0.8478 | train_full n/a | val_acc 0.8602 | val_f1 0.8641 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 7.129/1.636 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 028/060 | loss 1.8611 | cls 1.8876 | tal -0.1612 | dual_g 0.0219 | dual_d 1.1847 | train_acc 0.8243 | train_full n/a | val_acc 0.8745 | val_f1 0.8660 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 8.077/1.657 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.2s
Epoch 029/060 | loss 1.8222 | cls 1.8740 | tal -0.2433 | dual_g 0.0212 | dual_d 1.1907 | train_acc 0.8442 | train_full n/a | val_acc 0.8243 | val_f1 0.7828 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 7.516/1.661 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
Epoch 030/060 | loss 1.7857 | cls 1.8281 | tal -0.2106 | dual_g 0.0208 | dual_d 1.1882 | train_acc 0.8279 | train_full 0.9684 | val_acc 0.8745 | val_f1 0.8786 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 7.785/1.632 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.7/0.9s | 5.4s
Epoch 031/060 | loss 1.7728 | cls 1.8292 | tal -0.2584 | dual_g 0.0211 | dual_d 1.1630 | train_acc 0.8714 | train_full n/a | val_acc 0.8602 | val_f1 0.8467 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.523/1.603 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 032/060 | loss 1.7502 | cls 1.7976 | tal -0.2302 | dual_g 0.0217 | dual_d 1.1820 | train_acc 0.8623 | train_full n/a | val_acc 0.8243 | val_f1 0.7802 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.126/1.625 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 033/060 | loss 1.6979 | cls 1.7337 | tal -0.1870 | dual_g 0.0203 | dual_d 1.1942 | train_acc 0.8750 | train_full n/a | val_acc 0.7885 | val_f1 0.7870 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.678/1.603 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 034/060 | loss 1.6931 | cls 1.7382 | tal -0.2203 | dual_g 0.0209 | dual_d 1.2623 | train_acc 0.8967 | train_full n/a | val_acc 0.8674 | val_f1 0.8726 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.895/1.686 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 035/060 | loss 1.6843 | cls 1.7250 | tal -0.2034 | dual_g 0.0203 | dual_d 1.2564 | train_acc 0.8859 | train_full 0.9803 | val_acc 0.9031 | val_f1 0.9163 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.338/1.631 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
Epoch 036/060 | loss 1.6457 | cls 1.6882 | tal -0.2132 | dual_g 0.0214 | dual_d 1.2362 | train_acc 0.9149 | train_full n/a | val_acc 0.8888 | val_f1 0.8978 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.697/1.633 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
Epoch 037/060 | loss 1.6632 | cls 1.7042 | tal -0.2023 | dual_g 0.0197 | dual_d 1.2123 | train_acc 0.8931 | train_full n/a | val_acc 0.8960 | val_f1 0.8862 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.296/1.631 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
Epoch 038/060 | loss 1.6249 | cls 1.6619 | tal -0.1900 | dual_g 0.0200 | dual_d 1.2348 | train_acc 0.8949 | train_full n/a | val_acc 0.8674 | val_f1 0.8276 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.897/1.622 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 039/060 | loss 1.5943 | cls 1.6412 | tal -0.2271 | dual_g 0.0212 | dual_d 1.2541 | train_acc 0.9330 | train_full n/a | val_acc 0.8458 | val_f1 0.7987 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.514/1.633 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 040/060 | loss 1.5785 | cls 1.6185 | tal -0.2009 | dual_g 0.0203 | dual_d 1.2378 | train_acc 0.9312 | train_full 0.9803 | val_acc 0.8817 | val_f1 0.8867 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.964/1.589 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.7/0.9s | 5.2s
Epoch 041/060 | loss 1.5881 | cls 1.6340 | tal -0.2241 | dual_g 0.0213 | dual_d 1.2249 | train_acc 0.9384 | train_full n/a | val_acc 0.9031 | val_f1 0.9135 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.571/1.620 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 042/060 | loss 1.5468 | cls 1.5990 | tal -0.2441 | dual_g 0.0211 | dual_d 1.2359 | train_acc 0.9402 | train_full n/a | val_acc 0.8888 | val_f1 0.8976 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.566/1.593 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
Epoch 043/060 | loss 1.5341 | cls 1.5886 | tal -0.2479 | dual_g 0.0199 | dual_d 1.1852 | train_acc 0.9457 | train_full n/a | val_acc 0.8817 | val_f1 0.8508 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.160/1.563 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 044/060 | loss 1.5578 | cls 1.6146 | tal -0.2603 | dual_g 0.0213 | dual_d 1.1887 | train_acc 0.9330 | train_full n/a | val_acc 0.9103 | val_f1 0.9192 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.631/1.525 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 045/060 | loss 1.5275 | cls 1.5737 | tal -0.2225 | dual_g 0.0206 | dual_d 1.1773 | train_acc 0.9710 | train_full 0.9822 | val_acc 0.9031 | val_f1 0.9149 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.849/1.513 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.6/0.9s | 5.6s
New best val_f1_macro_present: raw=0.9149 stable_score=0.8508 at epoch 45
Epoch 046/060 | loss 1.5413 | cls 1.5868 | tal -0.2224 | dual_g 0.0212 | dual_d 1.2146 | train_acc 0.9583 | train_full n/a | val_acc 0.9031 | val_f1 0.9003 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.118/1.553 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 047/060 | loss 1.5380 | cls 1.5843 | tal -0.2218 | dual_g 0.0202 | dual_d 1.2034 | train_acc 0.9692 | train_full n/a | val_acc 0.8960 | val_f1 0.8798 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.201/1.576 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.0s | 4.3s
New best val_f1_macro_present: raw=0.8798 stable_score=0.8798 at epoch 47
Epoch 048/060 | loss 1.5543 | cls 1.5909 | tal -0.1917 | dual_g 0.0209 | dual_d 1.2527 | train_acc 0.9475 | train_full n/a | val_acc 0.8960 | val_f1 0.8591 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.469/1.605 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 049/060 | loss 1.5182 | cls 1.5521 | tal -0.1833 | dual_g 0.0212 | dual_d 1.2505 | train_acc 0.9710 | train_full n/a | val_acc 0.9031 | val_f1 0.9091 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.437/1.589 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 050/060 | loss 1.5329 | cls 1.5637 | tal -0.1703 | dual_g 0.0204 | dual_d 1.2564 | train_acc 0.9656 | train_full 0.9842 | val_acc 0.9247 | val_f1 0.9345 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.582/1.570 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.6/1.0s | 5.6s
Epoch 051/060 | loss 1.5158 | cls 1.5474 | tal -0.1708 | dual_g 0.0195 | dual_d 1.2240 | train_acc 0.9746 | train_full n/a | val_acc 0.8817 | val_f1 0.8724 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 4.663/1.556 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
