variant=no_identity | domain=雾天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.9730
==============================================================================
Starting Dual_D standalone training
Simulated run: no_identity/雾天/iter02
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.04, "cycle": 0.32, "identity": 0.0, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.1557 | cls 5.2359 | tal -0.2675 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0942 | train_full 0.0434 | val_acc 0.0299 | val_f1 0.0231 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 13.827/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.9/0.6/0.6/0.9s | 6.0s
Epoch 020/060 | loss 3.7110 | cls 2.1825 | tal 0.0087 | dual_g 1.5258 | dual_d 0.7297 | train_acc 0.7482 | train_full 0.8856 | val_acc 0.8608 | val_f1 0.8649 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 13.294/1.229 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 021/060 | loss 3.6667 | cls 2.0741 | tal -0.0121 | dual_g 1.5963 | dual_d 0.7296 | train_acc 0.7428 | train_full n/a | val_acc 0.8832 | val_f1 0.8756 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 13.157/1.266 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 022/060 | loss 3.6552 | cls 2.0875 | tal -0.0138 | dual_g 1.5718 | dual_d 0.7486 | train_acc 0.7554 | train_full n/a | val_acc 0.8832 | val_f1 0.8805 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 13.681/1.226 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.7/0.0/0.0s | 4.0s
Epoch 023/060 | loss 3.5260 | cls 2.0122 | tal -0.0411 | dual_g 1.5261 | dual_d 0.7141 | train_acc 0.7826 | train_full n/a | val_acc 0.8982 | val_f1 0.8948 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 12.915/1.224 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.7s
Epoch 024/060 | loss 3.5066 | cls 2.0144 | tal -0.0159 | dual_g 1.4970 | dual_d 0.7335 | train_acc 0.7754 | train_full n/a | val_acc 0.9206 | val_f1 0.9173 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 13.880/1.187 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 025/060 | loss 3.3943 | cls 1.9329 | tal -0.0242 | dual_g 1.4687 | dual_d 0.7725 | train_acc 0.7953 | train_full 0.9349 | val_acc 0.9057 | val_f1 0.9067 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 11.668/1.237 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.6/0.9s | 5.2s
Epoch 026/060 | loss 3.3642 | cls 1.9297 | tal -0.0637 | dual_g 1.4537 | dual_d 0.7288 | train_acc 0.7880 | train_full n/a | val_acc 0.9057 | val_f1 0.8954 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 11.849/1.217 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 027/060 | loss 3.3317 | cls 1.8956 | tal -0.0227 | dual_g 1.4430 | dual_d 0.7603 | train_acc 0.8170 | train_full n/a | val_acc 0.8832 | val_f1 0.8604 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 12.056/1.216 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 028/060 | loss 3.3233 | cls 1.8746 | tal 0.0442 | dual_g 1.4355 | dual_d 0.7554 | train_acc 0.8460 | train_full n/a | val_acc 0.9206 | val_f1 0.9204 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 10.622/1.217 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 029/060 | loss 3.2479 | cls 1.8595 | tal -0.0388 | dual_g 1.4000 | dual_d 0.7393 | train_acc 0.8225 | train_full n/a | val_acc 0.9206 | val_f1 0.9155 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 12.292/1.141 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 030/060 | loss 3.2167 | cls 1.8290 | tal -0.0260 | dual_g 1.3955 | dual_d 0.7794 | train_acc 0.8478 | train_full 0.9586 | val_acc 0.9131 | val_f1 0.9112 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 11.725/1.213 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
Epoch 031/060 | loss 3.1642 | cls 1.7993 | tal -0.0505 | dual_g 1.3801 | dual_d 0.8064 | train_acc 0.8623 | train_full n/a | val_acc 0.9206 | val_f1 0.9212 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.436/1.243 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
Epoch 032/060 | loss 3.1568 | cls 1.7955 | tal -0.0498 | dual_g 1.3763 | dual_d 0.7912 | train_acc 0.8605 | train_full n/a | val_acc 0.9057 | val_f1 0.9056 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.522/1.220 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 033/060 | loss 3.0982 | cls 1.7690 | tal -0.0704 | dual_g 1.3504 | dual_d 0.8232 | train_acc 0.8678 | train_full n/a | val_acc 0.8982 | val_f1 0.8719 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.827/1.230 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 034/060 | loss 3.0850 | cls 1.7511 | tal -0.0214 | dual_g 1.3403 | dual_d 0.8109 | train_acc 0.8986 | train_full n/a | val_acc 0.9206 | val_f1 0.9230 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.227/1.199 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 035/060 | loss 3.0257 | cls 1.7240 | tal 0.0369 | dual_g 1.2906 | dual_d 0.8107 | train_acc 0.8895 | train_full 0.9803 | val_acc 0.9431 | val_f1 0.9342 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.338/1.184 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.9s | 5.1s
Epoch 036/060 | loss 3.0494 | cls 1.7179 | tal 0.0376 | dual_g 1.3203 | dual_d 0.7848 | train_acc 0.8877 | train_full n/a | val_acc 0.9506 | val_f1 0.9557 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.558/1.152 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 037/060 | loss 2.9720 | cls 1.6928 | tal -0.0193 | dual_g 1.2849 | dual_d 0.8356 | train_acc 0.9112 | train_full n/a | val_acc 0.9431 | val_f1 0.9407 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.705/1.181 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 038/060 | loss 2.9345 | cls 1.6806 | tal -0.0333 | dual_g 1.2639 | dual_d 0.8204 | train_acc 0.9058 | train_full n/a | val_acc 0.9206 | val_f1 0.9212 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.469/1.147 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 039/060 | loss 2.9287 | cls 1.6678 | tal -0.0338 | dual_g 1.2711 | dual_d 0.8377 | train_acc 0.9185 | train_full n/a | val_acc 0.9431 | val_f1 0.9340 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.902/1.150 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 040/060 | loss 2.8764 | cls 1.6438 | tal -0.0321 | dual_g 1.2422 | dual_d 0.8133 | train_acc 0.9167 | train_full 0.9822 | val_acc 0.9431 | val_f1 0.9412 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.005/1.144 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 041/060 | loss 2.8617 | cls 1.6283 | tal -0.0019 | dual_g 1.2339 | dual_d 0.8600 | train_acc 0.9402 | train_full n/a | val_acc 0.9506 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.144/1.233 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 042/060 | loss 2.8570 | cls 1.6309 | tal 0.0005 | dual_g 1.2260 | dual_d 0.8789 | train_acc 0.9257 | train_full n/a | val_acc 0.9431 | val_f1 0.9489 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.525/1.191 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 043/060 | loss 2.8864 | cls 1.6516 | tal 0.0134 | dual_g 1.2308 | dual_d 0.8782 | train_acc 0.9312 | train_full n/a | val_acc 0.9581 | val_f1 0.9472 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.526/1.162 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 044/060 | loss 2.8006 | cls 1.5962 | tal -0.0014 | dual_g 1.2048 | dual_d 0.8749 | train_acc 0.9348 | train_full n/a | val_acc 0.9506 | val_f1 0.9524 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.151/1.158 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 045/060 | loss 2.7606 | cls 1.5855 | tal -0.0047 | dual_g 1.1765 | dual_d 0.9304 | train_acc 0.9547 | train_full 0.9842 | val_acc 0.9431 | val_f1 0.9209 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.629/1.188 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.9s | 5.1s
New best val_f1_macro_present: raw=0.9209 stable_score=0.9209 at epoch 45
Epoch 046/060 | loss 2.7881 | cls 1.5999 | tal -0.0030 | dual_g 1.1890 | dual_d 0.8989 | train_acc 0.9293 | train_full n/a | val_acc 0.9581 | val_f1 0.9602 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.931/1.157 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 047/060 | loss 2.7563 | cls 1.5683 | tal 0.0111 | dual_g 1.1848 | dual_d 0.9113 | train_acc 0.9656 | train_full n/a | val_acc 0.9656 | val_f1 0.9668 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.267/1.177 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 048/060 | loss 2.7512 | cls 1.5780 | tal 0.0185 | dual_g 1.1677 | dual_d 0.8800 | train_acc 0.9529 | train_full n/a | val_acc 0.9581 | val_f1 0.9611 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.843/1.152 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 049/060 | loss 2.7247 | cls 1.5608 | tal -0.0203 | dual_g 1.1701 | dual_d 0.8795 | train_acc 0.9402 | train_full n/a | val_acc 0.9581 | val_f1 0.9611 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.884/1.181 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.0s | 4.6s
New best val_f1_macro_present: raw=0.9611 stable_score=0.9602 at epoch 49
Epoch 050/060 | loss 2.6840 | cls 1.5436 | tal -0.0473 | dual_g 1.1545 | dual_d 0.8969 | train_acc 0.9746 | train_full 0.9980 | val_acc 0.9656 | val_f1 0.9608 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.736/1.163 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.5s
Epoch 051/060 | loss 2.7138 | cls 1.5536 | tal 0.0064 | dual_g 1.1582 | dual_d 0.9287 | train_acc 0.9601 | train_full n/a | val_acc 0.9581 | val_f1 0.9625 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.497/1.190 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 052/060 | loss 2.6900 | cls 1.5476 | tal -0.0304 | dual_g 1.1515 | dual_d 0.9059 | train_acc 0.9674 | train_full n/a | val_acc 0.9506 | val_f1 0.9545 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.438/1.126 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.6s
