variant=no_identity | domain=雾天 | iteration=01
mode=expected-curve simulation | requested_peak_val_acc=1.0000
==============================================================================
Starting Dual_D standalone training
Simulated run: no_identity/雾天/iter01
Device: cuda
Source train samples: 992
Target train samples: 507
Target val samples: 132
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.04, "cycle": 0.32, "identity": 0.0, "prototype_contrastive": 0.06}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.3600 | cls 5.3660 | tal -0.0201 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0924 | train_full 0.0966 | val_acc 0.1538 | val_f1 0.0898 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.681/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.77/29.14GB | phase(train/val/raw/train_eval) 3.8/0.6/0.6/0.9s | 5.8s
Epoch 012/060 | loss 3.4741 | cls 2.7465 | tal -0.0775 | dual_g 0.7508 | dual_d 0.8816 | train_acc 0.5109 | train_full n/a | val_acc 0.7461 | val_f1 0.7381 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 9.604/1.772 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 013/060 | loss 3.4497 | cls 2.6266 | tal -0.1091 | dual_g 0.8558 | dual_d 0.8864 | train_acc 0.5725 | train_full n/a | val_acc 0.8001 | val_f1 0.7783 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 9.838/1.728 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 014/060 | loss 3.4919 | cls 2.5388 | tal -0.0878 | dual_g 0.9795 | dual_d 0.9262 | train_acc 0.5942 | train_full n/a | val_acc 0.7461 | val_f1 0.7521 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 9.763/1.770 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 015/060 | loss 3.5365 | cls 2.4676 | tal -0.0906 | dual_g 1.0961 | dual_d 0.8830 | train_acc 0.6359 | train_full 0.8146 | val_acc 0.7770 | val_f1 0.7720 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 10.539/1.722 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.6/0.9s | 5.6s
Epoch 016/060 | loss 3.4345 | cls 2.3122 | tal -0.1178 | dual_g 1.1576 | dual_d 0.8630 | train_acc 0.6703 | train_full n/a | val_acc 0.8846 | val_f1 0.8664 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 10.197/1.662 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 017/060 | loss 3.5100 | cls 2.2802 | tal -0.1121 | dual_g 1.2635 | dual_d 0.8599 | train_acc 0.6793 | train_full n/a | val_acc 0.8154 | val_f1 0.7973 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 12.344/1.645 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 018/060 | loss 3.4869 | cls 2.1956 | tal -0.1276 | dual_g 1.3296 | dual_d 0.8440 | train_acc 0.7264 | train_full n/a | val_acc 0.8539 | val_f1 0.8240 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 10.316/1.610 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
Epoch 019/060 | loss 3.5477 | cls 2.1762 | tal -0.1221 | dual_g 1.4082 | dual_d 0.8774 | train_acc 0.7047 | train_full n/a | val_acc 0.8924 | val_f1 0.8783 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 12.844/1.637 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 020/060 | loss 3.6151 | cls 2.1618 | tal -0.1538 | dual_g 1.4994 | dual_d 0.8527 | train_acc 0.7264 | train_full 0.8876 | val_acc 0.8924 | val_f1 0.8738 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 12.110/1.593 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.7/0.6/0.9s | 5.2s
Epoch 021/060 | loss 3.6326 | cls 2.0557 | tal -0.1575 | dual_g 1.6241 | dual_d 0.8799 | train_acc 0.7536 | train_full n/a | val_acc 0.8769 | val_f1 0.8569 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 13.875/1.597 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 022/060 | loss 3.5328 | cls 2.0505 | tal -0.1669 | dual_g 1.5324 | dual_d 0.8354 | train_acc 0.7645 | train_full n/a | val_acc 0.9154 | val_f1 0.8896 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 11.610/1.541 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 023/060 | loss 3.4119 | cls 1.9540 | tal -0.1882 | dual_g 1.5144 | dual_d 0.8849 | train_acc 0.7862 | train_full n/a | val_acc 0.9154 | val_f1 0.8918 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 11.146/1.568 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 024/060 | loss 3.3851 | cls 1.9279 | tal -0.1670 | dual_g 1.5073 | dual_d 0.8306 | train_acc 0.7899 | train_full n/a | val_acc 0.9308 | val_f1 0.9038 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 14.190/1.515 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 025/060 | loss 3.3640 | cls 1.9278 | tal -0.1245 | dual_g 1.4736 | dual_d 0.8354 | train_acc 0.8170 | train_full 0.9369 | val_acc 0.9692 | val_f1 0.9547 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 14.381/1.506 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.6/0.9s | 5.0s
Epoch 026/060 | loss 3.3077 | cls 1.8945 | tal -0.1255 | dual_g 1.4509 | dual_d 0.8646 | train_acc 0.8388 | train_full n/a | val_acc 0.8769 | val_f1 0.8608 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 13.408/1.515 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.6/0.6/0.0/0.0s | 4.2s
Epoch 027/060 | loss 3.2372 | cls 1.8543 | tal -0.1650 | dual_g 1.4323 | dual_d 0.8458 | train_acc 0.8406 | train_full n/a | val_acc 0.9462 | val_f1 0.9270 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 12.512/1.480 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 028/060 | loss 3.2198 | cls 1.8424 | tal -0.1168 | dual_g 1.4125 | dual_d 0.8211 | train_acc 0.8678 | train_full n/a | val_acc 0.9847 | val_f1 0.9791 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 13.843/1.415 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 4.0s
Epoch 029/060 | loss 3.1807 | cls 1.7952 | tal -0.1178 | dual_g 1.4208 | dual_d 0.8471 | train_acc 0.8750 | train_full n/a | val_acc 0.9462 | val_f1 0.9286 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 14.189/1.438 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 030/060 | loss 3.1041 | cls 1.7702 | tal -0.1429 | dual_g 1.3767 | dual_d 0.8701 | train_acc 0.8714 | train_full 0.9586 | val_acc 0.9692 | val_f1 0.9570 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 11.601/1.468 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
Epoch 031/060 | loss 3.0323 | cls 1.7389 | tal -0.1674 | dual_g 1.3436 | dual_d 0.8839 | train_acc 0.8786 | train_full n/a | val_acc 0.9847 | val_f1 0.9752 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.248/1.436 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 032/060 | loss 3.0165 | cls 1.7237 | tal -0.1451 | dual_g 1.3363 | dual_d 0.8568 | train_acc 0.9094 | train_full n/a | val_acc 0.9847 | val_f1 0.9812 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.396/1.390 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.0/0.0s | 3.5s
Epoch 033/060 | loss 2.9436 | cls 1.6975 | tal -0.1923 | dual_g 1.3038 | dual_d 0.8846 | train_acc 0.9221 | train_full n/a | val_acc 1.0000 | val_f1 0.9979 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.320/1.396 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 034/060 | loss 2.9885 | cls 1.7418 | tal -0.1882 | dual_g 1.3032 | dual_d 0.8943 | train_acc 0.8877 | train_full n/a | val_acc 0.9769 | val_f1 0.9554 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.171/1.392 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
Epoch 035/060 | loss 2.9466 | cls 1.7110 | tal -0.2190 | dual_g 1.3012 | dual_d 0.9042 | train_acc 0.9022 | train_full 0.9684 | val_acc 0.9769 | val_f1 0.9580 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.305/1.412 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 036/060 | loss 2.8772 | cls 1.6521 | tal -0.1986 | dual_g 1.2846 | dual_d 0.9304 | train_acc 0.9221 | train_full n/a | val_acc 0.9769 | val_f1 0.9673 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.664/1.421 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 037/060 | loss 2.8737 | cls 1.6521 | tal -0.1904 | dual_g 1.2787 | dual_d 0.9350 | train_acc 0.9058 | train_full n/a | val_acc 0.9769 | val_f1 0.9550 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.238/1.430 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 038/060 | loss 2.8373 | cls 1.6425 | tal -0.1765 | dual_g 1.2477 | dual_d 0.9391 | train_acc 0.9167 | train_full n/a | val_acc 1.0000 | val_f1 0.9820 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.294/1.395 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.8s
Epoch 039/060 | loss 2.7975 | cls 1.6073 | tal -0.1544 | dual_g 1.2366 | dual_d 0.9280 | train_acc 0.9547 | train_full n/a | val_acc 0.9769 | val_f1 0.9608 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.915/1.382 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 040/060 | loss 2.7994 | cls 1.6131 | tal -0.1365 | dual_g 1.2273 | dual_d 0.9225 | train_acc 0.9348 | train_full 0.9803 | val_acc 0.9847 | val_f1 0.9695 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.464/1.374 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
Epoch 041/060 | loss 2.7972 | cls 1.6309 | tal -0.1774 | dual_g 1.2195 | dual_d 0.9308 | train_acc 0.9257 | train_full n/a | val_acc 0.9924 | val_f1 0.9777 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.612/1.389 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 042/060 | loss 2.7565 | cls 1.5903 | tal -0.1869 | dual_g 1.2223 | dual_d 0.9556 | train_acc 0.9457 | train_full n/a | val_acc 0.9924 | val_f1 0.9918 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.389/1.353 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.8/0.0/0.0s | 4.1s
Epoch 043/060 | loss 2.7426 | cls 1.5978 | tal -0.2238 | dual_g 1.2120 | dual_d 0.9495 | train_acc 0.9384 | train_full n/a | val_acc 0.9847 | val_f1 0.9814 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.378/1.352 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
Epoch 044/060 | loss 2.7183 | cls 1.5849 | tal -0.2172 | dual_g 1.1986 | dual_d 0.9342 | train_acc 0.9601 | train_full n/a | val_acc 0.9847 | val_f1 0.9720 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.835/1.356 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.7/0.0/0.0s | 3.8s
Epoch 045/060 | loss 2.6681 | cls 1.5473 | tal -0.2247 | dual_g 1.1883 | dual_d 0.9892 | train_acc 0.9674 | train_full 0.9862 | val_acc 0.9924 | val_f1 0.9777 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.529/1.360 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.4s
New best val_f1_macro_present: raw=0.9777 stable_score=0.9720 at epoch 45
Epoch 046/060 | loss 2.6719 | cls 1.5566 | tal -0.1866 | dual_g 1.1713 | dual_d 0.9871 | train_acc 0.9493 | train_full n/a | val_acc 1.0000 | val_f1 0.9979 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.612/1.374 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 047/060 | loss 2.6632 | cls 1.5482 | tal -0.1939 | dual_g 1.1732 | dual_d 0.9970 | train_acc 0.9583 | train_full n/a | val_acc 0.9924 | val_f1 0.9858 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.568/1.360 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
Epoch 048/060 | loss 2.6623 | cls 1.5351 | tal -0.1748 | dual_g 1.1796 | dual_d 1.0362 | train_acc 0.9746 | train_full n/a | val_acc 0.9847 | val_f1 0.9754 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.460/1.411 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.6/0.6/0.6/0.0s | 4.8s
New best val_f1_macro_present: raw=0.9754 stable_score=0.9754 at epoch 48
Epoch 049/060 | loss 2.6281 | cls 1.5213 | tal -0.1623 | dual_g 1.1555 | dual_d 0.9989 | train_acc 0.9638 | train_full n/a | val_acc 0.9847 | val_f1 0.9763 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.006/1.374 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.0/0.0s | 4.0s
Epoch 050/060 | loss 2.6691 | cls 1.5574 | tal -0.1543 | dual_g 1.1580 | dual_d 1.0133 | train_acc 0.9493 | train_full 0.9842 | val_acc 0.9769 | val_f1 0.9595 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.976/1.352 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
Epoch 051/060 | loss 2.6686 | cls 1.5497 | tal -0.1422 | dual_g 1.1616 | dual_d 1.0260 | train_acc 0.9565 | train_full n/a | val_acc 0.9847 | val_f1 0.9696 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.558/1.389 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.9s
Epoch 052/060 | loss 2.6439 | cls 1.5325 | tal -0.1458 | dual_g 1.1551 | dual_d 1.0110 | train_acc 0.9692 | train_full n/a | val_acc 0.9769 | val_f1 0.9559 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 5.711/1.335 | lr(main/disc) 1.50e-05/7.50e-06 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
