variant=no_prototype_contrastive | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9667
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.055, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1787 | val_f1 0.2101 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.5s
Epoch 012/060 | loss 2.1304 | cls 1.4798 | tal -0.1232 | dual_g 0.6875 | dual_d 0.7681 | train_acc 0.9354 | train_full n/a | val_acc 0.9341 | val_f1 0.9255 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 12.977/1.700 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 013/060 | loss 2.1433 | cls 1.4323 | tal -0.1432 | dual_g 0.7539 | dual_d 0.7287 | train_acc 0.9500 | train_full n/a | val_acc 0.9341 | val_f1 0.9196 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 12.451/1.621 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
Epoch 014/060 | loss 2.1831 | cls 1.4025 | tal -0.1664 | dual_g 0.8305 | dual_d 0.7197 | train_acc 0.9583 | train_full n/a | val_acc 0.9098 | val_f1 0.8874 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 14.003/1.610 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 015/060 | loss 2.1842 | cls 1.3340 | tal -0.1725 | dual_g 0.9020 | dual_d 0.7597 | train_acc 0.9625 | train_full 0.9656 | val_acc 0.9261 | val_f1 0.9058 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 10.755/1.637 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 016/060 | loss 2.2310 | cls 1.3343 | tal -0.2472 | dual_g 0.9709 | dual_d 0.7482 | train_acc 0.9500 | train_full n/a | val_acc 0.9504 | val_f1 0.9464 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 12.596/1.621 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 017/060 | loss 2.2690 | cls 1.3023 | tal -0.2090 | dual_g 1.0294 | dual_d 0.7435 | train_acc 0.9875 | train_full n/a | val_acc 0.9504 | val_f1 0.9425 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 9.868/1.583 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
Epoch 018/060 | loss 2.2638 | cls 1.2902 | tal -0.1943 | dual_g 1.0319 | dual_d 0.7915 | train_acc 0.9688 | train_full n/a | val_acc 0.9261 | val_f1 0.9046 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 9.102/1.688 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 019/060 | loss 2.1901 | cls 1.2591 | tal -0.2594 | dual_g 1.0088 | dual_d 0.7657 | train_acc 0.9875 | train_full n/a | val_acc 0.9423 | val_f1 0.9308 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 8.257/1.609 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 020/060 | loss 2.1785 | cls 1.2450 | tal -0.2205 | dual_g 0.9997 | dual_d 0.8118 | train_acc 0.9792 | train_full 0.9957 | val_acc 0.9504 | val_f1 0.9435 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 8.058/1.684 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.4s
Epoch 021/060 | loss 2.1792 | cls 1.2549 | tal -0.1946 | dual_g 0.9826 | dual_d 0.8034 | train_acc 0.9917 | train_full n/a | val_acc 0.9423 | val_f1 0.9308 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 7.921/1.622 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 022/060 | loss 2.1899 | cls 1.2460 | tal -0.1657 | dual_g 0.9936 | dual_d 0.7841 | train_acc 0.9875 | train_full n/a | val_acc 0.9667 | val_f1 0.9615 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 8.669/1.613 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 023/060 | loss 2.1632 | cls 1.2305 | tal -0.1964 | dual_g 0.9916 | dual_d 0.7960 | train_acc 0.9875 | train_full n/a | val_acc 0.9423 | val_f1 0.9308 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 7.927/1.612 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 3.1/0.4/0.0/0.0s | 3.6s
Epoch 024/060 | loss 2.1617 | cls 1.2323 | tal -0.1476 | dual_g 0.9737 | dual_d 0.8900 | train_acc 0.9875 | train_full n/a | val_acc 0.9504 | val_f1 0.9335 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 7.610/1.762 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 025/060 | loss 2.1142 | cls 1.2119 | tal -0.1951 | dual_g 0.9609 | dual_d 0.8982 | train_acc 0.9938 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 6.473/1.739 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 026/060 | loss 2.0983 | cls 1.1932 | tal -0.1673 | dual_g 0.9553 | dual_d 0.9116 | train_acc 0.9958 | train_full n/a | val_acc 0.9585 | val_f1 0.9503 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 5.842/1.731 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 027/060 | loss 2.0766 | cls 1.2175 | tal -0.3021 | dual_g 0.9498 | dual_d 0.9060 | train_acc 0.9917 | train_full n/a | val_acc 0.9504 | val_f1 0.9483 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 7.106/1.679 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 028/060 | loss 2.0203 | cls 1.1857 | tal -0.3219 | dual_g 0.9312 | dual_d 0.9691 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.827/1.729 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.5/0.0/0.0s | 3.1s
Epoch 029/060 | loss 2.0062 | cls 1.1744 | tal -0.3462 | dual_g 0.9357 | dual_d 0.9381 | train_acc 0.9938 | train_full n/a | val_acc 0.9504 | val_f1 0.9435 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.595/1.678 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 030/060 | loss 1.9952 | cls 1.1765 | tal -0.3675 | dual_g 0.9290 | dual_d 0.9309 | train_acc 0.9917 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.064/1.672 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
Epoch 031/060 | loss 2.0012 | cls 1.1799 | tal -0.3475 | dual_g 0.9255 | dual_d 0.9359 | train_acc 0.9938 | train_full n/a | val_acc 0.9585 | val_f1 0.9503 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.232/1.684 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 032/060 | loss 1.9861 | cls 1.1615 | tal -0.3143 | dual_g 0.9188 | dual_d 0.9357 | train_acc 0.9938 | train_full n/a | val_acc 0.9504 | val_f1 0.9435 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.630/1.671 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 033/060 | loss 2.0230 | cls 1.1655 | tal -0.2236 | dual_g 0.9246 | dual_d 0.9223 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.841/1.624 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 034/060 | loss 2.0050 | cls 1.1579 | tal -0.2181 | dual_g 0.9125 | dual_d 0.9408 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9503 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.306/1.617 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
Epoch 035/060 | loss 1.9766 | cls 1.1498 | tal -0.2732 | dual_g 0.9087 | dual_d 0.9631 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.225/1.663 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 036/060 | loss 1.9531 | cls 1.1391 | tal -0.2693 | dual_g 0.8947 | dual_d 0.9282 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.418/1.606 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 037/060 | loss 1.9332 | cls 1.1441 | tal -0.3644 | dual_g 0.8985 | dual_d 0.9555 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9503 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.921/1.616 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 038/060 | loss 1.9239 | cls 1.1319 | tal -0.3383 | dual_g 0.8936 | dual_d 0.9584 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.682/1.632 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 039/060 | loss 1.9110 | cls 1.1296 | tal -0.3563 | dual_g 0.8882 | dual_d 0.9090 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.197/1.547 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 040/060 | loss 1.9137 | cls 1.1360 | tal -0.3530 | dual_g 0.8836 | dual_d 0.9370 | train_acc 0.9979 | train_full 1.0000 | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.583/1.570 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
New best val_f1_macro_present: raw=0.9705 stable_score=0.9503 at epoch 40
Epoch 041/060 | loss 1.9089 | cls 1.1235 | tal -0.3342 | dual_g 0.8856 | dual_d 0.9443 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.590/1.582 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.0s | 3.5s
New best val_f1_macro_present: raw=0.9636 stable_score=0.9546 at epoch 41
Epoch 042/060 | loss 1.8707 | cls 1.1136 | tal -0.4011 | dual_g 0.8774 | dual_d 0.9082 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.116/1.477 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 043/060 | loss 1.9264 | cls 1.1334 | tal -0.3170 | dual_g 0.8881 | dual_d 0.9036 | train_acc 0.9938 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.136/1.487 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.6s
New best val_f1_macro_present: raw=0.9636 stable_score=0.9636 at epoch 43
Epoch 044/060 | loss 1.8850 | cls 1.1121 | tal -0.3455 | dual_g 0.8765 | dual_d 0.8840 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.802/1.449 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 045/060 | loss 1.8908 | cls 1.1249 | tal -0.3630 | dual_g 0.8747 | dual_d 0.9429 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.513/1.532 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 046/060 | loss 1.8575 | cls 1.1091 | tal -0.4056 | dual_g 0.8701 | dual_d 0.9119 | train_acc 0.9958 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.674/1.477 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 047/060 | loss 1.8619 | cls 1.1109 | tal -0.3863 | dual_g 0.8669 | dual_d 0.9307 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.762/1.459 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 048/060 | loss 1.8592 | cls 1.1114 | tal -0.3731 | dual_g 0.8597 | dual_d 0.8919 | train_acc 0.9958 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.834/1.456 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 049/060 | loss 1.8645 | cls 1.1008 | tal -0.3595 | dual_g 0.8715 | dual_d 0.8901 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9705 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.774/1.423 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 050/060 | loss 1.8522 | cls 1.1025 | tal -0.3812 | dual_g 0.8640 | dual_d 0.8826 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.813/1.416 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.5/0.7s | 4.3s
Epoch 051/060 | loss 1.8398 | cls 1.1013 | tal -0.4152 | dual_g 0.8631 | dual_d 0.8969 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.952/1.418 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.0/0.0s | 3.3s
