variant=no_module_c | domain=黑天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.9417
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/黑天/iter02
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.9391 | cls 4.9129 | tal 0.0871 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1854 | train_full 0.1656 | val_acc 0.1583 | val_f1 0.1473 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 28.136/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.2/0.4/0.4/0.7s | 4.8s
Epoch 012/060 | loss 1.4631 | cls 1.4756 | tal -0.0521 | dual_g 0.0031 | dual_d 1.3876 | train_acc 0.9375 | train_full n/a | val_acc 0.8546 | val_f1 0.8240 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 11.145/2.279 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 013/060 | loss 1.4012 | cls 1.4217 | tal -0.0802 | dual_g 0.0036 | dual_d 1.3556 | train_acc 0.9500 | train_full n/a | val_acc 0.8388 | val_f1 0.8268 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 10.121/2.229 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
Epoch 014/060 | loss 1.4199 | cls 1.4258 | tal -0.0331 | dual_g 0.0040 | dual_d 1.3352 | train_acc 0.9500 | train_full n/a | val_acc 0.8388 | val_f1 0.8052 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 10.089/2.164 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 015/060 | loss 1.3541 | cls 1.3924 | tal -0.1435 | dual_g 0.0048 | dual_d 1.3154 | train_acc 0.9583 | train_full 0.9613 | val_acc 0.8862 | val_f1 0.8488 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 9.689/2.140 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
Epoch 016/060 | loss 1.3639 | cls 1.3620 | tal -0.0118 | dual_g 0.0054 | dual_d 1.3165 | train_acc 0.9542 | train_full n/a | val_acc 0.9180 | val_f1 0.9129 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 8.777/2.182 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 017/060 | loss 1.3859 | cls 1.3631 | tal 0.0556 | dual_g 0.0061 | dual_d 1.2613 | train_acc 0.9583 | train_full n/a | val_acc 0.8784 | val_f1 0.8542 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 8.589/2.091 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
Epoch 018/060 | loss 1.3983 | cls 1.3746 | tal 0.0560 | dual_g 0.0069 | dual_d 1.2475 | train_acc 0.9458 | train_full n/a | val_acc 0.8309 | val_f1 0.8264 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 9.946/2.087 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
Epoch 019/060 | loss 1.3401 | cls 1.3256 | tal 0.0224 | dual_g 0.0078 | dual_d 1.2224 | train_acc 0.9688 | train_full n/a | val_acc 0.8625 | val_f1 0.8443 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 8.366/2.115 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 020/060 | loss 1.2782 | cls 1.2793 | tal -0.0321 | dual_g 0.0085 | dual_d 1.2097 | train_acc 0.9771 | train_full 0.9677 | val_acc 0.8942 | val_f1 0.8724 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 6.798/2.031 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 021/060 | loss 1.2691 | cls 1.2630 | tal -0.0130 | dual_g 0.0099 | dual_d 1.1423 | train_acc 0.9896 | train_full n/a | val_acc 0.8942 | val_f1 0.8825 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.015/1.964 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 022/060 | loss 1.2518 | cls 1.2644 | tal -0.0762 | dual_g 0.0103 | dual_d 1.1881 | train_acc 0.9833 | train_full n/a | val_acc 0.9021 | val_f1 0.9093 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 6.018/1.995 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 023/060 | loss 1.2320 | cls 1.2592 | tal -0.1291 | dual_g 0.0116 | dual_d 1.1520 | train_acc 0.9854 | train_full n/a | val_acc 0.9021 | val_f1 0.9043 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 6.085/1.964 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 024/060 | loss 1.2029 | cls 1.2347 | tal -0.1493 | dual_g 0.0130 | dual_d 1.1402 | train_acc 0.9896 | train_full n/a | val_acc 0.9258 | val_f1 0.9290 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 4.806/1.948 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 025/060 | loss 1.2061 | cls 1.2303 | tal -0.1278 | dual_g 0.0142 | dual_d 1.1446 | train_acc 0.9875 | train_full 0.9742 | val_acc 0.8784 | val_f1 0.8747 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 5.352/1.939 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
Epoch 026/060 | loss 1.2615 | cls 1.2708 | tal -0.0795 | dual_g 0.0145 | dual_d 1.0735 | train_acc 0.9750 | train_full n/a | val_acc 0.9100 | val_f1 0.9234 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 6.597/1.866 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 027/060 | loss 1.2169 | cls 1.2301 | tal -0.0978 | dual_g 0.0162 | dual_d 1.0827 | train_acc 0.9708 | train_full n/a | val_acc 0.9180 | val_f1 0.9298 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.399/1.877 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 028/060 | loss 1.2305 | cls 1.2181 | tal -0.0141 | dual_g 0.0167 | dual_d 1.0464 | train_acc 0.9896 | train_full n/a | val_acc 0.9180 | val_f1 0.9113 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.195/1.805 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
Epoch 029/060 | loss 1.1769 | cls 1.1913 | tal -0.1043 | dual_g 0.0168 | dual_d 1.0688 | train_acc 0.9917 | train_full n/a | val_acc 0.9021 | val_f1 0.8958 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.010/1.798 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 030/060 | loss 1.1959 | cls 1.2166 | tal -0.1245 | dual_g 0.0166 | dual_d 1.0742 | train_acc 0.9896 | train_full 0.9935 | val_acc 0.9180 | val_f1 0.9298 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.766/1.807 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
Epoch 031/060 | loss 1.1608 | cls 1.1896 | tal -0.1529 | dual_g 0.0171 | dual_d 1.0720 | train_acc 0.9958 | train_full n/a | val_acc 0.9100 | val_f1 0.9171 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.110/1.793 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
Epoch 032/060 | loss 1.1540 | cls 1.1951 | tal -0.1930 | dual_g 0.0168 | dual_d 1.0895 | train_acc 0.9917 | train_full n/a | val_acc 0.9100 | val_f1 0.9144 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.320/1.826 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 033/060 | loss 1.1524 | cls 1.1728 | tal -0.1226 | dual_g 0.0165 | dual_d 1.0717 | train_acc 0.9958 | train_full n/a | val_acc 0.9337 | val_f1 0.9366 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.807/1.773 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 034/060 | loss 1.1685 | cls 1.1723 | tal -0.0730 | dual_g 0.0181 | dual_d 1.0463 | train_acc 0.9958 | train_full n/a | val_acc 0.8942 | val_f1 0.9044 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.689/1.741 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 035/060 | loss 1.1671 | cls 1.1704 | tal -0.0699 | dual_g 0.0177 | dual_d 1.0252 | train_acc 0.9979 | train_full 0.9699 | val_acc 0.8942 | val_f1 0.9044 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.863/1.703 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 036/060 | loss 1.1603 | cls 1.1680 | tal -0.0870 | dual_g 0.0184 | dual_d 1.0220 | train_acc 0.9938 | train_full n/a | val_acc 0.9337 | val_f1 0.9366 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.709/1.713 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 037/060 | loss 1.1600 | cls 1.1632 | tal -0.0731 | dual_g 0.0187 | dual_d 1.0119 | train_acc 0.9917 | train_full n/a | val_acc 0.9337 | val_f1 0.9336 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.589/1.667 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 038/060 | loss 1.1272 | cls 1.1471 | tal -0.1263 | dual_g 0.0179 | dual_d 1.0118 | train_acc 1.0000 | train_full n/a | val_acc 0.9417 | val_f1 0.9402 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.748/1.651 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 039/060 | loss 1.1272 | cls 1.1538 | tal -0.1499 | dual_g 0.0183 | dual_d 1.0397 | train_acc 0.9958 | train_full n/a | val_acc 0.9417 | val_f1 0.9402 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.377/1.640 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 040/060 | loss 1.1617 | cls 1.1561 | tal -0.0444 | dual_g 0.0189 | dual_d 1.0325 | train_acc 1.0000 | train_full 0.9892 | val_acc 0.9180 | val_f1 0.9167 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.360/1.672 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
New best val_f1_macro_present: raw=0.9167 stable_score=0.9167 at epoch 40
Epoch 041/060 | loss 1.1331 | cls 1.1413 | tal -0.0899 | dual_g 0.0188 | dual_d 1.0415 | train_acc 1.0000 | train_full n/a | val_acc 0.9258 | val_f1 0.9274 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.912/1.674 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 042/060 | loss 1.1410 | cls 1.1338 | tal -0.0399 | dual_g 0.0193 | dual_d 1.0138 | train_acc 0.9979 | train_full n/a | val_acc 0.9258 | val_f1 0.9274 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.634/1.650 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 043/060 | loss 1.1458 | cls 1.1391 | tal -0.0419 | dual_g 0.0193 | dual_d 1.0251 | train_acc 0.9979 | train_full n/a | val_acc 0.9100 | val_f1 0.9110 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.838/1.631 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 044/060 | loss 1.1535 | cls 1.1421 | tal -0.0274 | dual_g 0.0197 | dual_d 0.9977 | train_acc 1.0000 | train_full n/a | val_acc 0.9417 | val_f1 0.9402 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.086/1.587 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 045/060 | loss 1.1613 | cls 1.1450 | tal -0.0144 | dual_g 0.0207 | dual_d 0.9906 | train_acc 0.9958 | train_full 0.9957 | val_acc 0.9258 | val_f1 0.9364 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.377/1.582 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 046/060 | loss 1.1459 | cls 1.1354 | tal -0.0305 | dual_g 0.0197 | dual_d 1.0100 | train_acc 0.9979 | train_full n/a | val_acc 0.9417 | val_f1 0.9402 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.012/1.555 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 047/060 | loss 1.1329 | cls 1.1204 | tal -0.0251 | dual_g 0.0200 | dual_d 1.0097 | train_acc 1.0000 | train_full n/a | val_acc 0.9417 | val_f1 0.9492 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.349/1.612 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.6s
New best val_f1_macro_present: raw=0.9492 stable_score=0.9364 at epoch 47
Epoch 048/060 | loss 1.1325 | cls 1.1277 | tal -0.0560 | dual_g 0.0217 | dual_d 0.9770 | train_acc 1.0000 | train_full n/a | val_acc 0.9337 | val_f1 0.9366 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.784/1.526 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 049/060 | loss 1.1304 | cls 1.1182 | tal -0.0283 | dual_g 0.0207 | dual_d 0.9672 | train_acc 0.9958 | train_full n/a | val_acc 0.9180 | val_f1 0.9217 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.494/1.496 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 050/060 | loss 1.1183 | cls 1.1145 | tal -0.0589 | dual_g 0.0215 | dual_d 0.9782 | train_acc 0.9979 | train_full 1.0000 | val_acc 0.9337 | val_f1 0.9366 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.397/1.518 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.4s
Epoch 051/060 | loss 1.1267 | cls 1.1093 | tal -0.0182 | dual_g 0.0229 | dual_d 0.9467 | train_acc 1.0000 | train_full n/a | val_acc 0.9337 | val_f1 0.9293 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.298/1.450 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 052/060 | loss 1.1133 | cls 1.1079 | tal -0.0558 | dual_g 0.0221 | dual_d 0.9426 | train_acc 1.0000 | train_full n/a | val_acc 0.9417 | val_f1 0.9492 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.278/1.456 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
