variant=no_prototype_contrastive | domain=逆光 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9459
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/逆光/iter03
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.02, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.8532 | cls 5.8325 | tal 0.0691 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1136 | val_acc 0.2300 | val_f1 0.0740 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 30.124/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
Epoch 014/060 | loss 3.5290 | cls 3.3072 | tal -0.0034 | dual_g 0.2228 | dual_d 0.8868 | train_acc 0.5278 | train_full n/a | val_acc 0.7669 | val_f1 0.7780 | adv/moduleC 0.17/0.33 | disc_steps 4 | grad(main/disc) 21.575/2.234 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 015/060 | loss 3.3731 | cls 3.1498 | tal -0.0821 | dual_g 0.2480 | dual_d 0.8162 | train_acc 0.5069 | train_full 0.8333 | val_acc 0.7414 | val_f1 0.7691 | adv/moduleC 0.21/0.39 | disc_steps 4 | grad(main/disc) 20.800/2.086 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.4s
Epoch 016/060 | loss 3.2530 | cls 2.9965 | tal -0.1079 | dual_g 0.2889 | dual_d 0.8368 | train_acc 0.5764 | train_full n/a | val_acc 0.7925 | val_f1 0.8116 | adv/moduleC 0.25/0.44 | disc_steps 4 | grad(main/disc) 20.756/2.112 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 017/060 | loss 3.4420 | cls 3.1600 | tal -0.1163 | dual_g 0.3169 | dual_d 0.8082 | train_acc 0.5972 | train_full n/a | val_acc 0.7669 | val_f1 0.7912 | adv/moduleC 0.29/0.50 | disc_steps 4 | grad(main/disc) 21.049/2.074 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 018/060 | loss 3.3914 | cls 3.0819 | tal -0.1297 | dual_g 0.3484 | dual_d 0.7583 | train_acc 0.5139 | train_full n/a | val_acc 0.8436 | val_f1 0.8679 | adv/moduleC 0.33/0.56 | disc_steps 4 | grad(main/disc) 20.839/2.111 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 019/060 | loss 3.2098 | cls 2.8625 | tal -0.0527 | dual_g 0.3631 | dual_d 0.7888 | train_acc 0.6111 | train_full n/a | val_acc 0.8181 | val_f1 0.8413 | adv/moduleC 0.38/0.61 | disc_steps 4 | grad(main/disc) 19.534/2.035 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.0/0.0s | 1.9s
Epoch 020/060 | loss 3.3571 | cls 2.9526 | tal -0.0242 | dual_g 0.4118 | dual_d 0.8396 | train_acc 0.5556 | train_full 0.9470 | val_acc 0.8692 | val_f1 0.8973 | adv/moduleC 0.42/0.67 | disc_steps 4 | grad(main/disc) 21.563/2.106 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
Epoch 021/060 | loss 3.1922 | cls 2.8026 | tal -0.1258 | dual_g 0.4274 | dual_d 0.8244 | train_acc 0.6111 | train_full n/a | val_acc 0.8692 | val_f1 0.8950 | adv/moduleC 0.46/0.72 | disc_steps 4 | grad(main/disc) 20.544/2.087 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 022/060 | loss 3.1910 | cls 2.7647 | tal -0.1723 | dual_g 0.4780 | dual_d 0.8377 | train_acc 0.6458 | train_full n/a | val_acc 0.7925 | val_f1 0.7982 | adv/moduleC 0.50/0.78 | disc_steps 4 | grad(main/disc) 20.635/2.046 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.4s
Epoch 023/060 | loss 3.1853 | cls 2.7491 | tal -0.1200 | dual_g 0.4722 | dual_d 0.8563 | train_acc 0.6458 | train_full n/a | val_acc 0.8947 | val_f1 0.8811 | adv/moduleC 0.54/0.83 | disc_steps 4 | grad(main/disc) 19.646/2.034 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 024/060 | loss 3.0905 | cls 2.5993 | tal -0.0611 | dual_g 0.5096 | dual_d 0.7843 | train_acc 0.7014 | train_full n/a | val_acc 0.8692 | val_f1 0.8908 | adv/moduleC 0.58/0.89 | disc_steps 4 | grad(main/disc) 18.688/1.953 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 025/060 | loss 3.0968 | cls 2.6049 | tal -0.1315 | dual_g 0.5313 | dual_d 0.8059 | train_acc 0.6736 | train_full 0.9470 | val_acc 0.8181 | val_f1 0.8536 | adv/moduleC 0.62/0.94 | disc_steps 4 | grad(main/disc) 19.387/1.946 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.5/0.6s | 2.6s
Epoch 026/060 | loss 2.9648 | cls 2.4471 | tal -0.1021 | dual_g 0.5483 | dual_d 0.8031 | train_acc 0.7083 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.67/1.00 | disc_steps 4 | grad(main/disc) 17.326/1.964 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 027/060 | loss 2.9029 | cls 2.4481 | tal -0.1905 | dual_g 0.5120 | dual_d 0.8541 | train_acc 0.7222 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.71/1.00 | disc_steps 4 | grad(main/disc) 17.940/2.049 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 028/060 | loss 2.9630 | cls 2.4776 | tal -0.1391 | dual_g 0.5272 | dual_d 0.8135 | train_acc 0.7222 | train_full n/a | val_acc 0.8947 | val_f1 0.8876 | adv/moduleC 0.75/1.00 | disc_steps 4 | grad(main/disc) 20.165/1.969 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 029/060 | loss 2.9184 | cls 2.4395 | tal -0.1522 | dual_g 0.5246 | dual_d 0.7439 | train_acc 0.7500 | train_full n/a | val_acc 0.8692 | val_f1 0.8935 | adv/moduleC 0.79/1.00 | disc_steps 4 | grad(main/disc) 19.846/1.874 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 030/060 | loss 2.8234 | cls 2.3267 | tal -0.0838 | dual_g 0.5218 | dual_d 0.9084 | train_acc 0.7917 | train_full 0.9773 | val_acc 0.8692 | val_f1 0.8986 | adv/moduleC 0.83/1.00 | disc_steps 4 | grad(main/disc) 17.306/2.083 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
Epoch 031/060 | loss 2.8208 | cls 2.3409 | tal -0.0885 | dual_g 0.5065 | dual_d 0.8379 | train_acc 0.7500 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.88/1.00 | disc_steps 4 | grad(main/disc) 18.235/1.970 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 032/060 | loss 2.7223 | cls 2.2671 | tal -0.1630 | dual_g 0.5041 | dual_d 0.8770 | train_acc 0.7917 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 0.92/1.00 | disc_steps 4 | grad(main/disc) 16.669/2.131 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 033/060 | loss 2.8299 | cls 2.3466 | tal -0.1216 | dual_g 0.5198 | dual_d 0.7301 | train_acc 0.7639 | train_full n/a | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 0.96/1.00 | disc_steps 4 | grad(main/disc) 18.723/1.775 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 034/060 | loss 2.6526 | cls 2.2083 | tal -0.2223 | dual_g 0.5110 | dual_d 0.8034 | train_acc 0.7708 | train_full n/a | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.149/1.956 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 035/060 | loss 2.7256 | cls 2.2823 | tal -0.2355 | dual_g 0.5140 | dual_d 0.8103 | train_acc 0.8194 | train_full 0.9621 | val_acc 0.8692 | val_f1 0.8970 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 20.302/1.935 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Epoch 036/060 | loss 2.7498 | cls 2.3254 | tal -0.1903 | dual_g 0.4815 | dual_d 0.8004 | train_acc 0.7500 | train_full n/a | val_acc 0.8947 | val_f1 0.9143 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.148/2.012 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 037/060 | loss 2.7079 | cls 2.2646 | tal -0.1893 | dual_g 0.5001 | dual_d 0.8515 | train_acc 0.8333 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.166/1.988 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 038/060 | loss 2.6310 | cls 2.2276 | tal -0.2239 | dual_g 0.4705 | dual_d 0.8311 | train_acc 0.8125 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.063/1.897 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 039/060 | loss 2.4474 | cls 2.0780 | tal -0.2899 | dual_g 0.4564 | dual_d 0.8773 | train_acc 0.8750 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.044/1.942 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
Epoch 040/060 | loss 2.4967 | cls 2.0970 | tal -0.2073 | dual_g 0.4619 | dual_d 0.9088 | train_acc 0.8542 | train_full 1.0000 | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.524/2.026 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.3s
Epoch 041/060 | loss 2.4703 | cls 2.0929 | tal -0.3081 | dual_g 0.4698 | dual_d 0.8578 | train_acc 0.8611 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.779/2.030 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 042/060 | loss 2.4882 | cls 2.1070 | tal -0.2892 | dual_g 0.4680 | dual_d 0.9025 | train_acc 0.8194 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.220/2.096 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 043/060 | loss 2.4797 | cls 2.0796 | tal -0.2146 | dual_g 0.4645 | dual_d 0.9159 | train_acc 0.8403 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.560/2.075 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 044/060 | loss 2.4776 | cls 2.0997 | tal -0.2711 | dual_g 0.4592 | dual_d 0.8273 | train_acc 0.8611 | train_full n/a | val_acc 0.8947 | val_f1 0.9181 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.728/1.940 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.5/0.0/0.0s | 1.7s
Epoch 045/060 | loss 2.3868 | cls 2.0478 | tal -0.2829 | dual_g 0.4239 | dual_d 0.9116 | train_acc 0.8681 | train_full 0.9697 | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.391/2.018 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
New best val_f1_macro_present: raw=0.9329 stable_score=0.9181 at epoch 45
Epoch 046/060 | loss 2.4481 | cls 2.0832 | tal -0.2572 | dual_g 0.4420 | dual_d 0.9022 | train_acc 0.8819 | train_full n/a | val_acc 0.9204 | val_f1 0.9393 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.129/1.951 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 047/060 | loss 2.3258 | cls 1.9587 | tal -0.2273 | dual_g 0.4353 | dual_d 0.9164 | train_acc 0.8958 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.584/1.979 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 048/060 | loss 2.4440 | cls 2.0516 | tal -0.2062 | dual_g 0.4543 | dual_d 0.9083 | train_acc 0.8750 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.513/1.953 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 049/060 | loss 2.4489 | cls 2.0611 | tal -0.2120 | dual_g 0.4514 | dual_d 0.9646 | train_acc 0.8750 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.385/2.032 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.5/0.0s | 2.0s
New best val_f1_macro_present: raw=0.9329 stable_score=0.9329 at epoch 49
Epoch 050/060 | loss 2.1680 | cls 1.8261 | tal -0.2650 | dual_g 0.4214 | dual_d 0.9460 | train_acc 0.9375 | train_full 0.9924 | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 11.479/2.047 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.5s | 2.4s
Epoch 051/060 | loss 2.3978 | cls 2.0263 | tal -0.1865 | dual_g 0.4274 | dual_d 0.8861 | train_acc 0.9167 | train_full n/a | val_acc 0.9204 | val_f1 0.9329 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.070/1.852 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
