variant=no_prototype_contrastive | domain=逆光 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.9730
==============================================================================
Starting Dual_D standalone training
Simulated run: no_prototype_contrastive/逆光/iter02
Device: cuda
Source train samples: 992
Target train samples: 132
Target val samples: 37
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.15, "contrastive": 0.02, "cycle": 0.12, "identity": 0.03, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.6240 | cls 5.6886 | tal -0.2154 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1288 | val_acc 0.2104 | val_f1 0.1020 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.763/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
Epoch 012/060 | loss 3.5860 | cls 3.3764 | tal 0.1712 | dual_g 0.1583 | dual_d 0.8507 | train_acc 0.4792 | train_full n/a | val_acc 0.7626 | val_f1 0.7755 | adv/moduleC 0.08/0.22 | disc_steps 4 | grad(main/disc) 21.784/2.273 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 013/060 | loss 3.5956 | cls 3.3580 | tal 0.1217 | dual_g 0.2010 | dual_d 0.8300 | train_acc 0.4583 | train_full n/a | val_acc 0.7889 | val_f1 0.7981 | adv/moduleC 0.12/0.28 | disc_steps 4 | grad(main/disc) 21.517/2.179 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
Epoch 014/060 | loss 3.6590 | cls 3.3861 | tal 0.1581 | dual_g 0.2255 | dual_d 0.7487 | train_acc 0.4722 | train_full n/a | val_acc 0.8415 | val_f1 0.8436 | adv/moduleC 0.17/0.33 | disc_steps 4 | grad(main/disc) 21.544/2.076 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 015/060 | loss 3.4659 | cls 3.1583 | tal 0.1694 | dual_g 0.2569 | dual_d 0.7821 | train_acc 0.5069 | train_full 0.8409 | val_acc 0.7889 | val_f1 0.8067 | adv/moduleC 0.21/0.39 | disc_steps 4 | grad(main/disc) 21.056/2.100 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.5/0.5/0.5s | 2.5s
Epoch 016/060 | loss 3.4777 | cls 3.1384 | tal 0.1469 | dual_g 0.2952 | dual_d 0.7441 | train_acc 0.5417 | train_full n/a | val_acc 0.8152 | val_f1 0.8203 | adv/moduleC 0.25/0.44 | disc_steps 4 | grad(main/disc) 21.633/2.036 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 017/060 | loss 3.4772 | cls 3.0657 | tal 0.2758 | dual_g 0.3287 | dual_d 0.8846 | train_acc 0.5486 | train_full n/a | val_acc 0.8152 | val_f1 0.8241 | adv/moduleC 0.29/0.50 | disc_steps 4 | grad(main/disc) 20.876/2.148 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 018/060 | loss 3.3609 | cls 2.9665 | tal 0.1324 | dual_g 0.3547 | dual_d 0.8028 | train_acc 0.5833 | train_full n/a | val_acc 0.8678 | val_f1 0.8906 | adv/moduleC 0.33/0.56 | disc_steps 4 | grad(main/disc) 20.836/2.141 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.7s
Epoch 019/060 | loss 3.3725 | cls 2.9635 | tal 0.1120 | dual_g 0.3755 | dual_d 0.7656 | train_acc 0.6250 | train_full n/a | val_acc 0.8678 | val_f1 0.8469 | adv/moduleC 0.38/0.61 | disc_steps 4 | grad(main/disc) 20.703/2.018 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 020/060 | loss 3.6159 | cls 3.1475 | tal 0.1321 | dual_g 0.4288 | dual_d 0.8104 | train_acc 0.5000 | train_full 0.9621 | val_acc 0.9204 | val_f1 0.9245 | adv/moduleC 0.42/0.67 | disc_steps 4 | grad(main/disc) 22.738/2.186 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Epoch 021/060 | loss 3.2153 | cls 2.7244 | tal 0.1716 | dual_g 0.4394 | dual_d 0.8265 | train_acc 0.6806 | train_full n/a | val_acc 0.8941 | val_f1 0.9092 | adv/moduleC 0.46/0.72 | disc_steps 4 | grad(main/disc) 19.471/2.071 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 022/060 | loss 3.2281 | cls 2.7362 | tal 0.0469 | dual_g 0.4778 | dual_d 0.8062 | train_acc 0.5278 | train_full n/a | val_acc 0.8941 | val_f1 0.9058 | adv/moduleC 0.50/0.78 | disc_steps 4 | grad(main/disc) 19.739/2.037 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 023/060 | loss 3.1305 | cls 2.6515 | tal -0.0157 | dual_g 0.4838 | dual_d 0.7887 | train_acc 0.5903 | train_full n/a | val_acc 0.8678 | val_f1 0.8582 | adv/moduleC 0.54/0.83 | disc_steps 4 | grad(main/disc) 18.849/2.084 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 024/060 | loss 3.2224 | cls 2.6766 | tal 0.0218 | dual_g 0.5392 | dual_d 0.7927 | train_acc 0.6458 | train_full n/a | val_acc 0.8152 | val_f1 0.8130 | adv/moduleC 0.58/0.89 | disc_steps 4 | grad(main/disc) 19.957/1.976 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 025/060 | loss 3.2946 | cls 2.7016 | tal 0.1445 | dual_g 0.5497 | dual_d 0.7981 | train_acc 0.5972 | train_full 0.9318 | val_acc 0.9467 | val_f1 0.9460 | adv/moduleC 0.62/0.94 | disc_steps 4 | grad(main/disc) 21.078/2.046 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
Epoch 026/060 | loss 3.2734 | cls 2.6980 | tal 0.0818 | dual_g 0.5509 | dual_d 0.8001 | train_acc 0.6667 | train_full n/a | val_acc 0.9204 | val_f1 0.9021 | adv/moduleC 0.67/1.00 | disc_steps 4 | grad(main/disc) 20.397/2.001 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 027/060 | loss 3.3302 | cls 2.7460 | tal 0.0719 | dual_g 0.5627 | dual_d 0.8746 | train_acc 0.6389 | train_full n/a | val_acc 0.8941 | val_f1 0.9027 | adv/moduleC 0.71/1.00 | disc_steps 4 | grad(main/disc) 21.396/2.140 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 028/060 | loss 3.1807 | cls 2.6005 | tal 0.0283 | dual_g 0.5717 | dual_d 0.9088 | train_acc 0.7431 | train_full n/a | val_acc 0.8941 | val_f1 0.9027 | adv/moduleC 0.75/1.00 | disc_steps 4 | grad(main/disc) 20.142/2.162 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 029/060 | loss 3.0466 | cls 2.4964 | tal 0.0477 | dual_g 0.5359 | dual_d 0.7706 | train_acc 0.7014 | train_full n/a | val_acc 0.8941 | val_f1 0.8803 | adv/moduleC 0.79/1.00 | disc_steps 4 | grad(main/disc) 18.369/2.046 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 030/060 | loss 2.9501 | cls 2.4340 | tal -0.0369 | dual_g 0.5272 | dual_d 0.7987 | train_acc 0.7639 | train_full 0.9697 | val_acc 0.8941 | val_f1 0.9050 | adv/moduleC 0.83/1.00 | disc_steps 4 | grad(main/disc) 18.207/1.999 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.4s
Epoch 031/060 | loss 2.9895 | cls 2.4510 | tal -0.0360 | dual_g 0.5492 | dual_d 0.7629 | train_acc 0.7431 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 0.88/1.00 | disc_steps 4 | grad(main/disc) 19.969/1.958 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 032/060 | loss 2.9849 | cls 2.4570 | tal -0.0416 | dual_g 0.5403 | dual_d 0.8151 | train_acc 0.7153 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 0.92/1.00 | disc_steps 4 | grad(main/disc) 18.617/1.959 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 033/060 | loss 2.7512 | cls 2.2571 | tal -0.0806 | dual_g 0.5182 | dual_d 0.7453 | train_acc 0.7986 | train_full n/a | val_acc 0.8941 | val_f1 0.9050 | adv/moduleC 0.96/1.00 | disc_steps 4 | grad(main/disc) 16.740/1.861 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
Epoch 034/060 | loss 2.9618 | cls 2.4465 | tal -0.0147 | dual_g 0.5196 | dual_d 0.8376 | train_acc 0.7708 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 19.178/2.015 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.3/0.4/0.0/0.0s | 1.8s
Epoch 035/060 | loss 2.7449 | cls 2.2379 | tal -0.0426 | dual_g 0.5198 | dual_d 0.8349 | train_acc 0.7639 | train_full 0.9697 | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.899/1.940 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.6s
Epoch 036/060 | loss 2.9236 | cls 2.3771 | tal 0.0436 | dual_g 0.5334 | dual_d 0.8532 | train_acc 0.7431 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.285/2.060 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 037/060 | loss 2.8004 | cls 2.2942 | tal 0.0134 | dual_g 0.5021 | dual_d 0.8392 | train_acc 0.7986 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.621/2.050 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 038/060 | loss 2.6111 | cls 2.1457 | tal -0.1000 | dual_g 0.4954 | dual_d 0.7992 | train_acc 0.8403 | train_full n/a | val_acc 0.9730 | val_f1 0.9770 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.874/1.937 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.0/0.0s | 1.8s
Epoch 039/060 | loss 2.7615 | cls 2.2908 | tal -0.0716 | dual_g 0.4922 | dual_d 0.7949 | train_acc 0.7847 | train_full n/a | val_acc 0.9467 | val_f1 0.9579 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.474/1.988 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 040/060 | loss 2.7482 | cls 2.2723 | tal -0.0539 | dual_g 0.4921 | dual_d 0.9108 | train_acc 0.7639 | train_full 0.9924 | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 17.749/1.977 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.5/0.5s | 2.5s
Epoch 041/060 | loss 2.6095 | cls 2.1475 | tal -0.0841 | dual_g 0.4872 | dual_d 0.8006 | train_acc 0.8542 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.360/1.905 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.6s
Epoch 042/060 | loss 2.7099 | cls 2.2626 | tal -0.1467 | dual_g 0.4912 | dual_d 0.8530 | train_acc 0.8403 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 18.263/1.999 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 043/060 | loss 2.6296 | cls 2.1530 | tal -0.0109 | dual_g 0.4799 | dual_d 0.8726 | train_acc 0.8681 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.368/1.990 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.7s
Epoch 044/060 | loss 2.5650 | cls 2.1173 | tal -0.0868 | dual_g 0.4737 | dual_d 0.8792 | train_acc 0.8542 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.625/2.009 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 045/060 | loss 2.4764 | cls 2.0286 | tal -0.0503 | dual_g 0.4628 | dual_d 0.8418 | train_acc 0.8611 | train_full 1.0000 | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.470/1.950 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.5/0.5s | 2.5s
New best val_f1_macro_present: raw=0.9361 stable_score=0.9361 at epoch 45
Epoch 046/060 | loss 2.4852 | cls 2.0883 | tal -0.1836 | dual_g 0.4520 | dual_d 0.8620 | train_acc 0.8681 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.449/1.994 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 047/060 | loss 2.5980 | cls 2.1752 | tal -0.1453 | dual_g 0.4663 | dual_d 0.8788 | train_acc 0.7986 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.113/2.007 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
Epoch 048/060 | loss 2.4943 | cls 2.0734 | tal -0.1237 | dual_g 0.4581 | dual_d 0.7747 | train_acc 0.8403 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.923/1.767 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 049/060 | loss 2.4100 | cls 2.0004 | tal -0.1683 | dual_g 0.4601 | dual_d 0.8934 | train_acc 0.8819 | train_full n/a | val_acc 0.9467 | val_f1 0.9553 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.445/1.955 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 050/060 | loss 2.4322 | cls 2.0231 | tal -0.1392 | dual_g 0.4509 | dual_d 0.8012 | train_acc 0.8958 | train_full 1.0000 | val_acc 0.9467 | val_f1 0.9579 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.548/1.888 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
New best val_f1_macro_present: raw=0.9579 stable_score=0.9553 at epoch 50
Epoch 051/060 | loss 2.5054 | cls 2.0833 | tal -0.1394 | dual_g 0.4639 | dual_d 0.7940 | train_acc 0.8472 | train_full n/a | val_acc 0.9204 | val_f1 0.9361 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.662/1.838 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
