variant=no_module_c | domain=雨天 | iteration=02
mode=expected-curve simulation | requested_peak_val_acc=0.8846
==============================================================================
Starting Dual_D standalone training
Simulated run: no_module_c/雨天/iter02
Device: cuda
Source train samples: 992
Target train samples: 96
Target val samples: 26
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=117/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 6/14 | absent 8 | counts [0:7, 2:19, 9:32, 10:12, 11:6, 13:20]
target_val classes: present 6/14 | absent 8 | counts [0:2, 2:5, 9:8, 10:4, 11:2, 13:5]
Paired training classes: 6/14 | class ids [0, 2, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=50
Augmentation profile: base=0.650 | visible=0.700 | infrared=0.500 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.02, "adv_primary": 0.02, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 5.4527 | cls 5.4484 | tal 0.0142 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1354 | train_full 0.3021 | val_acc 0.1415 | val_f1 0.0501 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 34.372/0.000 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.4s | 2.3s
Epoch 012/060 | loss 2.9955 | cls 2.9551 | tal 0.1249 | dual_g 0.0029 | dual_d 0.9802 | train_acc 0.6771 | train_full n/a | val_acc 0.4246 | val_f1 0.3811 | adv/moduleC 0.20/0.58 | disc_steps 3 | grad(main/disc) 19.926/2.232 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 013/060 | loss 2.7360 | cls 2.6784 | tal 0.1801 | dual_g 0.0035 | dual_d 1.1728 | train_acc 0.6562 | train_full n/a | val_acc 0.5662 | val_f1 0.6048 | adv/moduleC 0.25/0.67 | disc_steps 3 | grad(main/disc) 19.468/2.479 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 014/060 | loss 2.5307 | cls 2.4868 | tal 0.1348 | dual_g 0.0035 | dual_d 1.1104 | train_acc 0.8125 | train_full n/a | val_acc 0.5308 | val_f1 0.5957 | adv/moduleC 0.30/0.75 | disc_steps 3 | grad(main/disc) 17.343/2.361 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 015/060 | loss 2.7782 | cls 2.7371 | tal 0.1204 | dual_g 0.0050 | dual_d 1.1149 | train_acc 0.7083 | train_full 0.5417 | val_acc 0.5308 | val_f1 0.5947 | adv/moduleC 0.35/0.83 | disc_steps 3 | grad(main/disc) 19.302/2.330 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.4s | 1.9s
Epoch 016/060 | loss 2.6341 | cls 2.6054 | tal 0.0771 | dual_g 0.0055 | dual_d 1.1651 | train_acc 0.6667 | train_full n/a | val_acc 0.6015 | val_f1 0.6726 | adv/moduleC 0.40/0.92 | disc_steps 3 | grad(main/disc) 17.893/2.376 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 017/060 | loss 2.5073 | cls 2.4801 | tal 0.0723 | dual_g 0.0055 | dual_d 1.1889 | train_acc 0.8021 | train_full n/a | val_acc 0.5662 | val_f1 0.6173 | adv/moduleC 0.45/1.00 | disc_steps 3 | grad(main/disc) 17.100/2.478 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 018/060 | loss 2.4638 | cls 2.4353 | tal 0.0752 | dual_g 0.0060 | dual_d 1.1455 | train_acc 0.8021 | train_full n/a | val_acc 0.5662 | val_f1 0.6302 | adv/moduleC 0.50/1.00 | disc_steps 3 | grad(main/disc) 17.763/2.308 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 019/060 | loss 2.3297 | cls 2.2999 | tal 0.0761 | dual_g 0.0070 | dual_d 1.2458 | train_acc 0.8854 | train_full n/a | val_acc 0.5662 | val_f1 0.6302 | adv/moduleC 0.55/1.00 | disc_steps 3 | grad(main/disc) 15.699/2.476 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 020/060 | loss 2.4287 | cls 2.4028 | tal 0.0621 | dual_g 0.0073 | dual_d 1.3276 | train_acc 0.8646 | train_full 0.6146 | val_acc 0.5662 | val_f1 0.6048 | adv/moduleC 0.60/1.00 | disc_steps 3 | grad(main/disc) 16.579/2.433 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 021/060 | loss 2.1746 | cls 2.1325 | tal 0.1168 | dual_g 0.0070 | dual_d 1.1910 | train_acc 0.9062 | train_full n/a | val_acc 0.5662 | val_f1 0.6048 | adv/moduleC 0.65/1.00 | disc_steps 3 | grad(main/disc) 15.213/2.431 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 022/060 | loss 2.3394 | cls 2.3222 | tal 0.0307 | dual_g 0.0079 | dual_d 1.2389 | train_acc 0.8542 | train_full n/a | val_acc 0.5662 | val_f1 0.6173 | adv/moduleC 0.70/1.00 | disc_steps 3 | grad(main/disc) 16.737/2.507 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 023/060 | loss 2.1948 | cls 2.1471 | tal 0.1261 | dual_g 0.0099 | dual_d 1.2592 | train_acc 0.8646 | train_full n/a | val_acc 0.6369 | val_f1 0.6718 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 14.907/2.500 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 024/060 | loss 2.0540 | cls 2.0070 | tal 0.1278 | dual_g 0.0087 | dual_d 1.3101 | train_acc 0.8750 | train_full n/a | val_acc 0.5308 | val_f1 0.5746 | adv/moduleC 0.80/1.00 | disc_steps 3 | grad(main/disc) 14.257/2.495 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 025/060 | loss 2.0795 | cls 2.0587 | tal 0.0392 | dual_g 0.0091 | dual_d 1.2206 | train_acc 0.8958 | train_full 0.8229 | val_acc 0.7077 | val_f1 0.7764 | adv/moduleC 0.85/1.00 | disc_steps 3 | grad(main/disc) 14.830/2.337 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Epoch 026/060 | loss 2.0316 | cls 2.0182 | tal 0.0157 | dual_g 0.0087 | dual_d 1.2824 | train_acc 0.9375 | train_full n/a | val_acc 0.5662 | val_f1 0.6318 | adv/moduleC 0.90/1.00 | disc_steps 3 | grad(main/disc) 15.269/2.443 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 027/060 | loss 2.0219 | cls 2.0129 | tal -0.0026 | dual_g 0.0098 | dual_d 1.2598 | train_acc 0.9167 | train_full n/a | val_acc 0.6015 | val_f1 0.6732 | adv/moduleC 0.95/1.00 | disc_steps 3 | grad(main/disc) 13.562/2.366 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 028/060 | loss 2.0407 | cls 2.0433 | tal -0.0434 | dual_g 0.0104 | dual_d 1.2587 | train_acc 0.9271 | train_full n/a | val_acc 0.6724 | val_f1 0.7440 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 14.859/2.422 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 029/060 | loss 2.0894 | cls 2.0720 | tal 0.0240 | dual_g 0.0102 | dual_d 1.2680 | train_acc 0.9167 | train_full n/a | val_acc 0.7431 | val_f1 0.7685 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 15.785/2.368 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 030/060 | loss 1.9624 | cls 1.9459 | tal 0.0197 | dual_g 0.0105 | dual_d 1.2087 | train_acc 0.9375 | train_full 0.6667 | val_acc 0.5662 | val_f1 0.6318 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 14.333/2.372 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
Epoch 031/060 | loss 1.9201 | cls 1.9245 | tal -0.0488 | dual_g 0.0102 | dual_d 1.2184 | train_acc 0.9271 | train_full n/a | val_acc 0.5662 | val_f1 0.6318 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 15.253/2.300 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 032/060 | loss 2.0241 | cls 2.0092 | tal 0.0199 | dual_g 0.0089 | dual_d 1.2929 | train_acc 0.8854 | train_full n/a | val_acc 0.7785 | val_f1 0.8294 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 15.493/2.338 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.1s
Epoch 033/060 | loss 2.0038 | cls 1.9590 | tal 0.1218 | dual_g 0.0083 | dual_d 1.2876 | train_acc 0.8958 | train_full n/a | val_acc 0.7785 | val_f1 0.8294 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.473/2.365 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 034/060 | loss 1.8752 | cls 1.8776 | tal -0.0400 | dual_g 0.0095 | dual_d 1.3014 | train_acc 0.9271 | train_full n/a | val_acc 0.6015 | val_f1 0.6478 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.142/2.334 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 035/060 | loss 1.9497 | cls 1.9450 | tal -0.0119 | dual_g 0.0082 | dual_d 1.2008 | train_acc 0.9479 | train_full 0.8333 | val_acc 0.7077 | val_f1 0.7510 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.729/2.223 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.4s | 1.9s
Epoch 036/060 | loss 1.8582 | cls 1.8315 | tal 0.0616 | dual_g 0.0082 | dual_d 1.2768 | train_acc 0.9375 | train_full n/a | val_acc 0.7431 | val_f1 0.7840 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.440/2.346 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
Epoch 037/060 | loss 1.8265 | cls 1.7942 | tal 0.0757 | dual_g 0.0096 | dual_d 1.3152 | train_acc 0.9375 | train_full n/a | val_acc 0.7431 | val_f1 0.7943 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.330/2.423 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 038/060 | loss 1.9505 | cls 1.9155 | tal 0.0814 | dual_g 0.0106 | dual_d 1.2935 | train_acc 0.9479 | train_full n/a | val_acc 0.8139 | val_f1 0.8408 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.205/2.351 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.0/0.0s | 1.0s
Epoch 039/060 | loss 1.8673 | cls 1.8416 | tal 0.0555 | dual_g 0.0091 | dual_d 1.2994 | train_acc 0.9479 | train_full n/a | val_acc 0.8493 | val_f1 0.8678 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.147/2.252 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.0/0.0s | 1.1s
Epoch 040/060 | loss 1.7732 | cls 1.7541 | tal 0.0363 | dual_g 0.0082 | dual_d 1.3483 | train_acc 0.9792 | train_full 0.8854 | val_acc 0.8139 | val_f1 0.8487 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.732/2.379 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.4/0.4s | 1.8s
New best val_f1_macro_present: raw=0.8487 stable_score=0.7943 at epoch 40
Epoch 041/060 | loss 1.9066 | cls 1.8868 | tal 0.0372 | dual_g 0.0087 | dual_d 1.3157 | train_acc 0.9583 | train_full n/a | val_acc 0.8139 | val_f1 0.8487 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.987/2.397 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.7/0.4/0.4/0.0s | 1.5s
New best val_f1_macro_present: raw=0.8487 stable_score=0.8408 at epoch 41
Epoch 042/060 | loss 1.8578 | cls 1.8475 | tal 0.0107 | dual_g 0.0071 | dual_d 1.3550 | train_acc 0.9479 | train_full n/a | val_acc 0.8139 | val_f1 0.8487 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.570/2.462 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.0s | 1.7s
New best val_f1_macro_present: raw=0.8487 stable_score=0.8487 at epoch 42
Epoch 043/060 | loss 1.7464 | cls 1.7259 | tal 0.0387 | dual_g 0.0088 | dual_d 1.4213 | train_acc 0.9688 | train_full n/a | val_acc 0.8139 | val_f1 0.8487 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.470/2.374 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.6/0.4/0.0/0.0s | 1.0s
Epoch 044/060 | loss 1.6927 | cls 1.6923 | tal -0.0279 | dual_g 0.0088 | dual_d 1.3254 | train_acc 0.9896 | train_full n/a | val_acc 0.8139 | val_f1 0.8408 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.111/2.320 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 045/060 | loss 1.7717 | cls 1.7487 | tal 0.0508 | dual_g 0.0078 | dual_d 1.3114 | train_acc 0.9688 | train_full 0.8229 | val_acc 0.7785 | val_f1 0.7988 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.153/2.384 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.4/0.4s | 2.0s
Epoch 046/060 | loss 1.9354 | cls 1.9082 | tal 0.0646 | dual_g 0.0079 | dual_d 1.2615 | train_acc 0.9792 | train_full n/a | val_acc 0.8493 | val_f1 0.8678 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 13.287/2.256 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
Epoch 047/060 | loss 1.8292 | cls 1.7841 | tal 0.1248 | dual_g 0.0077 | dual_d 1.3134 | train_acc 0.9792 | train_full n/a | val_acc 0.8846 | val_f1 0.9009 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.936/2.338 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.8/0.4/0.0/0.0s | 1.2s
Epoch 048/060 | loss 1.7453 | cls 1.7418 | tal -0.0192 | dual_g 0.0093 | dual_d 1.3460 | train_acc 0.9688 | train_full n/a | val_acc 0.8846 | val_f1 0.9009 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.097/2.404 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
Epoch 049/060 | loss 1.7135 | cls 1.6932 | tal 0.0382 | dual_g 0.0088 | dual_d 1.2878 | train_acc 0.9792 | train_full n/a | val_acc 0.8846 | val_f1 0.8976 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.250/2.364 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.0s | 1.7s
New best val_f1_macro_present: raw=0.8976 stable_score=0.8678 at epoch 49
Epoch 050/060 | loss 1.7592 | cls 1.7674 | tal -0.0550 | dual_g 0.0083 | dual_d 1.2920 | train_acc 0.9583 | train_full 0.9792 | val_acc 0.8846 | val_f1 0.8976 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.781/2.334 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.4/0.4s | 2.1s
New best val_f1_macro_present: raw=0.8976 stable_score=0.8976 at epoch 50
Epoch 051/060 | loss 1.7527 | cls 1.7356 | tal 0.0271 | dual_g 0.0089 | dual_d 1.3392 | train_acc 0.9688 | train_full n/a | val_acc 0.8493 | val_f1 0.8622 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.868/2.401 | lr(main/disc) 7.00e-05/2.40e-05 | cuda_peak(alloc/resv) 4.09/29.15GB | phase(train/val/raw/train_eval) 0.9/0.4/0.0/0.0s | 1.3s
