variant=no_classification_feedback | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9500
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.055, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.025}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1756 | val_f1 0.2074 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.4s
Epoch 016/060 | loss 1.3669 | cls 1.3585 | tal -0.2754 | dual_g 0.0910 | dual_d 0.9769 | train_acc 0.9500 | train_full n/a | val_acc 0.9261 | val_f1 0.9247 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 9.521/1.840 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 017/060 | loss 1.3341 | cls 1.3208 | tal -0.2723 | dual_g 0.0950 | dual_d 0.9617 | train_acc 0.9875 | train_full n/a | val_acc 0.9261 | val_f1 0.9247 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 8.007/1.790 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 018/060 | loss 1.3124 | cls 1.3073 | tal -0.2869 | dual_g 0.0911 | dual_d 1.0362 | train_acc 0.9583 | train_full n/a | val_acc 0.8861 | val_f1 0.8719 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 7.563/1.896 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 019/060 | loss 1.2883 | cls 1.2674 | tal -0.2289 | dual_g 0.0896 | dual_d 0.9710 | train_acc 0.9854 | train_full n/a | val_acc 0.9101 | val_f1 0.8822 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 6.310/1.816 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 020/060 | loss 1.2941 | cls 1.2674 | tal -0.2040 | dual_g 0.0879 | dual_d 0.9925 | train_acc 0.9812 | train_full 0.9957 | val_acc 0.9261 | val_f1 0.9223 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 6.524/1.832 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.4/0.7s | 4.5s
Epoch 021/060 | loss 1.3233 | cls 1.2566 | tal -0.0592 | dual_g 0.0844 | dual_d 0.9811 | train_acc 0.9854 | train_full n/a | val_acc 0.9180 | val_f1 0.9026 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.686/1.770 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 022/060 | loss 1.3205 | cls 1.2642 | tal -0.0926 | dual_g 0.0840 | dual_d 0.9507 | train_acc 0.9833 | train_full n/a | val_acc 0.9420 | val_f1 0.9316 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 6.617/1.744 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 023/060 | loss 1.2750 | cls 1.2373 | tal -0.1554 | dual_g 0.0843 | dual_d 0.9531 | train_acc 0.9854 | train_full n/a | val_acc 0.9261 | val_f1 0.9133 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 5.977/1.718 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 3.0/0.4/0.0/0.0s | 3.4s
Epoch 024/060 | loss 1.2749 | cls 1.2365 | tal -0.1414 | dual_g 0.0808 | dual_d 1.0099 | train_acc 0.9896 | train_full n/a | val_acc 0.9261 | val_f1 0.9077 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 6.090/1.798 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
Epoch 025/060 | loss 1.2189 | cls 1.2144 | tal -0.2489 | dual_g 0.0792 | dual_d 0.9846 | train_acc 0.9875 | train_full 0.9935 | val_acc 0.9340 | val_f1 0.9296 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 4.964/1.742 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 026/060 | loss 1.2291 | cls 1.2050 | tal -0.1846 | dual_g 0.0794 | dual_d 0.9789 | train_acc 0.9938 | train_full n/a | val_acc 0.9420 | val_f1 0.9273 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 5.013/1.723 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 027/060 | loss 1.2357 | cls 1.2202 | tal -0.2024 | dual_g 0.0762 | dual_d 1.0234 | train_acc 0.9896 | train_full n/a | val_acc 0.9261 | val_f1 0.9276 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.417/1.766 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 028/060 | loss 1.1960 | cls 1.1861 | tal -0.2164 | dual_g 0.0748 | dual_d 1.0500 | train_acc 1.0000 | train_full n/a | val_acc 0.9340 | val_f1 0.9344 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.048/1.771 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 029/060 | loss 1.1774 | cls 1.1888 | tal -0.2817 | dual_g 0.0732 | dual_d 1.0322 | train_acc 0.9938 | train_full n/a | val_acc 0.9340 | val_f1 0.9206 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.267/1.701 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 030/060 | loss 1.1500 | cls 1.1844 | tal -0.3539 | dual_g 0.0718 | dual_d 1.0184 | train_acc 0.9938 | train_full 0.9957 | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.236/1.719 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 031/060 | loss 1.1630 | cls 1.1983 | tal -0.3522 | dual_g 0.0703 | dual_d 0.9873 | train_acc 0.9917 | train_full n/a | val_acc 0.9420 | val_f1 0.9363 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.885/1.674 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 032/060 | loss 1.1427 | cls 1.1794 | tal -0.3658 | dual_g 0.0731 | dual_d 0.9801 | train_acc 0.9917 | train_full n/a | val_acc 0.9340 | val_f1 0.9296 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.315/1.643 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 033/060 | loss 1.1525 | cls 1.1659 | tal -0.2803 | dual_g 0.0707 | dual_d 0.9795 | train_acc 0.9979 | train_full n/a | val_acc 0.9261 | val_f1 0.9133 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.760/1.629 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 034/060 | loss 1.1453 | cls 1.1683 | tal -0.3128 | dual_g 0.0709 | dual_d 1.0138 | train_acc 0.9958 | train_full n/a | val_acc 0.9420 | val_f1 0.9273 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.879/1.642 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.0/0.0s | 3.3s
Epoch 035/060 | loss 1.1337 | cls 1.1557 | tal -0.3109 | dual_g 0.0713 | dual_d 1.0077 | train_acc 1.0000 | train_full 0.9957 | val_acc 0.9420 | val_f1 0.9406 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.473/1.645 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 036/060 | loss 1.1393 | cls 1.1463 | tal -0.2482 | dual_g 0.0675 | dual_d 0.9699 | train_acc 0.9979 | train_full n/a | val_acc 0.9500 | val_f1 0.9563 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.050/1.608 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 037/060 | loss 1.1134 | cls 1.1468 | tal -0.3300 | dual_g 0.0656 | dual_d 0.9725 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9363 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.112/1.610 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 038/060 | loss 1.1126 | cls 1.1380 | tal -0.3016 | dual_g 0.0650 | dual_d 1.0008 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.141/1.632 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 039/060 | loss 1.1118 | cls 1.1383 | tal -0.3086 | dual_g 0.0661 | dual_d 0.9316 | train_acc 1.0000 | train_full n/a | val_acc 0.9340 | val_f1 0.9335 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.754/1.554 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 040/060 | loss 1.1115 | cls 1.1461 | tal -0.3353 | dual_g 0.0660 | dual_d 0.9600 | train_acc 0.9958 | train_full 0.9957 | val_acc 0.9500 | val_f1 0.9473 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.253/1.560 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
New best val_f1_macro_present: raw=0.9473 stable_score=0.9335 at epoch 40
Epoch 041/060 | loss 1.1258 | cls 1.1301 | tal -0.2243 | dual_g 0.0631 | dual_d 0.9583 | train_acc 0.9938 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.976/1.558 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 042/060 | loss 1.0708 | cls 1.1225 | tal -0.3804 | dual_g 0.0625 | dual_d 0.9373 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9406 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.544/1.504 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 043/060 | loss 1.0818 | cls 1.1401 | tal -0.3967 | dual_g 0.0608 | dual_d 0.9398 | train_acc 0.9917 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.183/1.509 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.0s | 3.5s
New best val_f1_macro_present: raw=0.9496 stable_score=0.9406 at epoch 43
Epoch 044/060 | loss 1.0734 | cls 1.1187 | tal -0.3535 | dual_g 0.0608 | dual_d 0.9143 | train_acc 1.0000 | train_full n/a | val_acc 0.9500 | val_f1 0.9563 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.558/1.437 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 045/060 | loss 1.0780 | cls 1.1314 | tal -0.3849 | dual_g 0.0620 | dual_d 0.9560 | train_acc 0.9938 | train_full 0.9978 | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.199/1.533 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 046/060 | loss 1.0684 | cls 1.1143 | tal -0.3537 | dual_g 0.0602 | dual_d 0.9226 | train_acc 0.9958 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.297/1.470 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.5s
New best val_f1_macro_present: raw=0.9496 stable_score=0.9496 at epoch 46
Epoch 047/060 | loss 1.0531 | cls 1.1080 | tal -0.3794 | dual_g 0.0589 | dual_d 0.9358 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.115/1.460 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 048/060 | loss 1.0503 | cls 1.1129 | tal -0.4030 | dual_g 0.0583 | dual_d 0.9017 | train_acc 0.9979 | train_full n/a | val_acc 0.9420 | val_f1 0.9406 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.396/1.423 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 049/060 | loss 1.0443 | cls 1.1069 | tal -0.4060 | dual_g 0.0593 | dual_d 0.9008 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.153/1.407 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 050/060 | loss 1.0504 | cls 1.1026 | tal -0.3675 | dual_g 0.0581 | dual_d 0.8859 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.016/1.397 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 051/060 | loss 1.0627 | cls 1.1069 | tal -0.3407 | dual_g 0.0580 | dual_d 0.9153 | train_acc 1.0000 | train_full n/a | val_acc 0.9420 | val_f1 0.9496 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.409/1.418 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.3s
