variant=no_classification_feedback | domain=黑天 | iteration=01
mode=expected-curve simulation | requested_peak_val_acc=0.9667
==============================================================================
Starting Dual_D standalone training
Simulated run: no_classification_feedback/黑天/iter01
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.055, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.025}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.9156 | cls 4.8761 | tal 0.1315 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.2104 | train_full 0.2000 | val_acc 0.2274 | val_f1 0.2169 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 29.249/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.5/0.4/0.4/0.7s | 5.0s
Epoch 012/060 | loss 1.5084 | cls 1.4612 | tal -0.0536 | dual_g 0.0633 | dual_d 1.0234 | train_acc 0.9250 | train_full n/a | val_acc 0.8286 | val_f1 0.7938 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 11.144/2.120 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 013/060 | loss 1.4796 | cls 1.4220 | tal -0.0421 | dual_g 0.0702 | dual_d 1.0128 | train_acc 0.9208 | train_full n/a | val_acc 0.8854 | val_f1 0.8549 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 10.278/2.086 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 014/060 | loss 1.4930 | cls 1.4105 | tal 0.0260 | dual_g 0.0746 | dual_d 1.0470 | train_acc 0.9479 | train_full n/a | val_acc 0.9261 | val_f1 0.9056 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 10.467/2.106 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 015/060 | loss 1.4203 | cls 1.3434 | tal 0.0007 | dual_g 0.0766 | dual_d 1.0450 | train_acc 0.9521 | train_full 0.9656 | val_acc 0.9098 | val_f1 0.8638 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 8.274/2.014 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 016/060 | loss 1.4705 | cls 1.3760 | tal 0.0388 | dual_g 0.0829 | dual_d 1.0804 | train_acc 0.9542 | train_full n/a | val_acc 0.9180 | val_f1 0.8797 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 9.832/2.092 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 017/060 | loss 1.4019 | cls 1.3306 | tal -0.0485 | dual_g 0.0859 | dual_d 1.0926 | train_acc 0.9646 | train_full n/a | val_acc 0.9180 | val_f1 0.8916 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 8.409/2.059 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 018/060 | loss 1.3386 | cls 1.2885 | tal -0.1069 | dual_g 0.0822 | dual_d 1.0786 | train_acc 0.9750 | train_full n/a | val_acc 0.9261 | val_f1 0.8948 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 6.961/2.061 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.0/0.4/0.0/0.0s | 3.4s
Epoch 019/060 | loss 1.3320 | cls 1.2801 | tal -0.0843 | dual_g 0.0772 | dual_d 1.0703 | train_acc 0.9771 | train_full n/a | val_acc 0.9261 | val_f1 0.9093 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 6.967/2.048 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 020/060 | loss 1.3051 | cls 1.2635 | tal -0.1140 | dual_g 0.0758 | dual_d 1.0580 | train_acc 0.9771 | train_full 0.9742 | val_acc 0.9180 | val_f1 0.8915 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 6.965/1.965 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.4s
Epoch 021/060 | loss 1.2946 | cls 1.2474 | tal -0.0989 | dual_g 0.0769 | dual_d 1.0821 | train_acc 0.9875 | train_full n/a | val_acc 0.9423 | val_f1 0.9227 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.477/2.037 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 022/060 | loss 1.2764 | cls 1.2427 | tal -0.1316 | dual_g 0.0732 | dual_d 1.1048 | train_acc 0.9917 | train_full n/a | val_acc 0.9504 | val_f1 0.9429 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 6.134/2.029 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 023/060 | loss 1.2674 | cls 1.2309 | tal -0.1172 | dual_g 0.0717 | dual_d 1.0993 | train_acc 0.9812 | train_full n/a | val_acc 0.9423 | val_f1 0.9227 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 5.288/2.008 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 024/060 | loss 1.2515 | cls 1.2271 | tal -0.1550 | dual_g 0.0709 | dual_d 1.1390 | train_acc 0.9917 | train_full n/a | val_acc 0.9504 | val_f1 0.9345 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 5.984/2.037 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 025/060 | loss 1.2569 | cls 1.2244 | tal -0.1249 | dual_g 0.0700 | dual_d 1.0874 | train_acc 0.9854 | train_full 0.9935 | val_acc 0.9504 | val_f1 0.9429 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 5.477/1.930 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 026/060 | loss 1.2418 | cls 1.2127 | tal -0.1326 | dual_g 0.0688 | dual_d 1.0777 | train_acc 0.9875 | train_full n/a | val_acc 0.9504 | val_f1 0.9429 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 5.158/1.963 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 027/060 | loss 1.2467 | cls 1.2184 | tal -0.1328 | dual_g 0.0681 | dual_d 1.0998 | train_acc 0.9958 | train_full n/a | val_acc 0.9504 | val_f1 0.9429 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.197/1.977 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 028/060 | loss 1.2017 | cls 1.1857 | tal -0.1765 | dual_g 0.0689 | dual_d 1.0650 | train_acc 0.9958 | train_full n/a | val_acc 0.9423 | val_f1 0.9227 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.052/1.911 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 029/060 | loss 1.2098 | cls 1.1853 | tal -0.1432 | dual_g 0.0674 | dual_d 1.0799 | train_acc 0.9938 | train_full n/a | val_acc 0.9504 | val_f1 0.9429 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.047/1.926 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 030/060 | loss 1.1824 | cls 1.1703 | tal -0.1748 | dual_g 0.0645 | dual_d 1.0848 | train_acc 0.9979 | train_full 0.9957 | val_acc 0.9504 | val_f1 0.9435 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.560/1.915 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 031/060 | loss 1.1788 | cls 1.1807 | tal -0.2204 | dual_g 0.0641 | dual_d 1.0657 | train_acc 0.9938 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.147/1.881 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 032/060 | loss 1.1612 | cls 1.1693 | tal -0.2414 | dual_g 0.0643 | dual_d 1.0394 | train_acc 0.9958 | train_full n/a | val_acc 0.9423 | val_f1 0.9335 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.005/1.826 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 033/060 | loss 1.1830 | cls 1.1876 | tal -0.2309 | dual_g 0.0646 | dual_d 1.0436 | train_acc 0.9896 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.434/1.844 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 034/060 | loss 1.1634 | cls 1.1671 | tal -0.2220 | dual_g 0.0629 | dual_d 1.0187 | train_acc 0.9917 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.745/1.784 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 035/060 | loss 1.1642 | cls 1.1602 | tal -0.1921 | dual_g 0.0615 | dual_d 0.9937 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9423 | val_f1 0.9372 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.685/1.763 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 036/060 | loss 1.1660 | cls 1.1687 | tal -0.2103 | dual_g 0.0604 | dual_d 1.0323 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.865/1.765 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 037/060 | loss 1.1511 | cls 1.1590 | tal -0.2299 | dual_g 0.0610 | dual_d 1.0020 | train_acc 0.9958 | train_full n/a | val_acc 0.9667 | val_f1 0.9615 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.332/1.717 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 038/060 | loss 1.1319 | cls 1.1437 | tal -0.2395 | dual_g 0.0600 | dual_d 0.9814 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.984/1.676 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 039/060 | loss 1.1308 | cls 1.1398 | tal -0.2269 | dual_g 0.0591 | dual_d 1.0119 | train_acc 0.9938 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.995/1.732 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 040/060 | loss 1.1263 | cls 1.1339 | tal -0.2234 | dual_g 0.0594 | dual_d 0.9852 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.879/1.697 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
New best val_f1_macro_present: raw=0.9546 stable_score=0.9546 at epoch 40
Epoch 041/060 | loss 1.1283 | cls 1.1343 | tal -0.2194 | dual_g 0.0598 | dual_d 1.0126 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.012/1.715 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 042/060 | loss 1.1277 | cls 1.1423 | tal -0.2354 | dual_g 0.0559 | dual_d 0.9879 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.092/1.664 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 043/060 | loss 1.1112 | cls 1.1318 | tal -0.2604 | dual_g 0.0575 | dual_d 0.9699 | train_acc 0.9938 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.895/1.654 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 044/060 | loss 1.1033 | cls 1.1254 | tal -0.2589 | dual_g 0.0555 | dual_d 0.9837 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.639/1.649 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 045/060 | loss 1.0986 | cls 1.1294 | tal -0.2846 | dual_g 0.0546 | dual_d 0.9646 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.865/1.611 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
Epoch 046/060 | loss 1.1015 | cls 1.1267 | tal -0.2673 | dual_g 0.0550 | dual_d 0.9418 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.835/1.629 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 047/060 | loss 1.0959 | cls 1.1246 | tal -0.2789 | dual_g 0.0550 | dual_d 0.9689 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.507/1.640 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 048/060 | loss 1.1001 | cls 1.1168 | tal -0.2402 | dual_g 0.0554 | dual_d 0.9904 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.366/1.625 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 049/060 | loss 1.1155 | cls 1.1285 | tal -0.2285 | dual_g 0.0555 | dual_d 0.9344 | train_acc 0.9979 | train_full n/a | val_acc 0.9585 | val_f1 0.9636 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.909/1.553 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 050/060 | loss 1.1046 | cls 1.1312 | tal -0.2699 | dual_g 0.0543 | dual_d 0.9521 | train_acc 0.9958 | train_full 1.0000 | val_acc 0.9667 | val_f1 0.9615 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.019/1.606 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 051/060 | loss 1.0844 | cls 1.1060 | tal -0.2507 | dual_g 0.0536 | dual_d 0.9406 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 1.975/1.572 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 052/060 | loss 1.0940 | cls 1.1161 | tal -0.2530 | dual_g 0.0538 | dual_d 0.9611 | train_acc 1.0000 | train_full n/a | val_acc 0.9585 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.522/1.632 | lr(main/disc) 2.00e-05/7.00e-06 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
