variant=no_identity | domain=黑天 | iteration=03
mode=expected-curve simulation | requested_peak_val_acc=0.9750
==============================================================================
Starting Dual_D standalone training
Simulated run: no_identity/黑天/iter03
Device: cuda
Source train samples: 992
Target train samples: 465
Target val samples: 120
Classes: 14
Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.055, "cycle": 0.12, "identity": 0.0, "prototype_contrastive": 0.025}
Model parameters: total=17277714 | trainable=17120210
Epoch 001/060 | loss 4.8772 | cls 4.8145 | tal 0.2089 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1729 | train_full 0.1785 | val_acc 0.1802 | val_f1 0.2114 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 25.940/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.4s
Epoch 024/060 | loss 2.1469 | cls 1.2240 | tal -0.1972 | dual_g 0.9821 | dual_d 0.8807 | train_acc 0.9938 | train_full n/a | val_acc 0.9667 | val_f1 0.9483 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 7.046/1.710 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 025/060 | loss 2.0872 | cls 1.2007 | tal -0.2626 | dual_g 0.9653 | dual_d 0.9083 | train_acc 0.9917 | train_full 0.9978 | val_acc 0.9586 | val_f1 0.9504 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 6.160/1.691 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 026/060 | loss 2.0838 | cls 1.1932 | tal -0.2444 | dual_g 0.9640 | dual_d 0.9088 | train_acc 0.9917 | train_full n/a | val_acc 0.9667 | val_f1 0.9483 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 6.079/1.677 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 027/060 | loss 2.0841 | cls 1.2136 | tal -0.2668 | dual_g 0.9505 | dual_d 0.9206 | train_acc 0.9917 | train_full n/a | val_acc 0.9504 | val_f1 0.9351 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 6.508/1.658 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 028/060 | loss 2.0347 | cls 1.1809 | tal -0.2709 | dual_g 0.9351 | dual_d 0.9651 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.679/1.679 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 029/060 | loss 2.0661 | cls 1.1804 | tal -0.1954 | dual_g 0.9443 | dual_d 0.9260 | train_acc 0.9896 | train_full n/a | val_acc 0.9586 | val_f1 0.9504 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.032/1.617 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 030/060 | loss 2.0351 | cls 1.1777 | tal -0.2693 | dual_g 0.9381 | dual_d 0.9315 | train_acc 0.9917 | train_full 0.9978 | val_acc 0.9586 | val_f1 0.9504 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.298/1.640 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.5/0.4/0.4/0.7s | 4.1s
Epoch 031/060 | loss 2.0258 | cls 1.1770 | tal -0.2722 | dual_g 0.9305 | dual_d 0.9218 | train_acc 0.9938 | train_full n/a | val_acc 0.9667 | val_f1 0.9573 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.301/1.638 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 032/060 | loss 1.9840 | cls 1.1617 | tal -0.3367 | dual_g 0.9233 | dual_d 0.9290 | train_acc 0.9958 | train_full n/a | val_acc 0.9586 | val_f1 0.9504 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.694/1.622 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 033/060 | loss 1.9916 | cls 1.1586 | tal -0.3149 | dual_g 0.9274 | dual_d 0.9344 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.559/1.623 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 034/060 | loss 1.9595 | cls 1.1533 | tal -0.3582 | dual_g 0.9137 | dual_d 0.9651 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9483 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.127/1.628 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 035/060 | loss 1.9584 | cls 1.1493 | tal -0.3385 | dual_g 0.9107 | dual_d 0.9759 | train_acc 1.0000 | train_full 0.9978 | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.124/1.654 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
Epoch 036/060 | loss 1.9341 | cls 1.1396 | tal -0.3356 | dual_g 0.8951 | dual_d 0.9404 | train_acc 0.9979 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.394/1.601 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 037/060 | loss 1.9300 | cls 1.1434 | tal -0.3771 | dual_g 0.8997 | dual_d 0.9475 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9573 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.839/1.591 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
Epoch 038/060 | loss 1.9335 | cls 1.1312 | tal -0.3158 | dual_g 0.8970 | dual_d 0.9655 | train_acc 0.9958 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.881/1.614 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 039/060 | loss 1.9202 | cls 1.1321 | tal -0.3514 | dual_g 0.8935 | dual_d 0.9158 | train_acc 0.9979 | train_full n/a | val_acc 0.9586 | val_f1 0.9642 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.483/1.532 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 040/060 | loss 1.9067 | cls 1.1377 | tal -0.3912 | dual_g 0.8863 | dual_d 0.9491 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.665/1.566 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
New best val_f1_macro_present: raw=0.9775 stable_score=0.9573 at epoch 40
Epoch 041/060 | loss 1.8960 | cls 1.1243 | tal -0.3750 | dual_g 0.8842 | dual_d 0.9294 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.728/1.536 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.0s | 3.4s
New best val_f1_macro_present: raw=0.9775 stable_score=0.9642 at epoch 41
Epoch 042/060 | loss 1.8791 | cls 1.1163 | tal -0.3986 | dual_g 0.8823 | dual_d 0.9058 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9573 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.143/1.480 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
Epoch 043/060 | loss 1.9016 | cls 1.1291 | tal -0.3830 | dual_g 0.8874 | dual_d 0.9193 | train_acc 0.9958 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.682/1.503 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 044/060 | loss 1.8658 | cls 1.1113 | tal -0.4063 | dual_g 0.8765 | dual_d 0.9006 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.879/1.466 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
Epoch 045/060 | loss 1.8925 | cls 1.1241 | tal -0.3591 | dual_g 0.8761 | dual_d 0.9367 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.521/1.525 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.1s
Epoch 046/060 | loss 1.8422 | cls 1.1071 | tal -0.4498 | dual_g 0.8701 | dual_d 0.9036 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.615/1.468 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.0s | 3.6s
New best val_f1_macro_present: raw=0.9706 stable_score=0.9706 at epoch 46
Epoch 047/060 | loss 1.8276 | cls 1.1047 | tal -0.4718 | dual_g 0.8645 | dual_d 0.9248 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.561/1.443 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
Epoch 048/060 | loss 1.8444 | cls 1.1102 | tal -0.4215 | dual_g 0.8607 | dual_d 0.9028 | train_acc 0.9979 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.718/1.447 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 049/060 | loss 1.8414 | cls 1.1020 | tal -0.4303 | dual_g 0.8685 | dual_d 0.9013 | train_acc 1.0000 | train_full n/a | val_acc 0.9750 | val_f1 0.9775 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.784/1.407 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
Epoch 050/060 | loss 1.8466 | cls 1.1003 | tal -0.4006 | dual_g 0.8665 | dual_d 0.8965 | train_acc 0.9979 | train_full 1.0000 | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.671/1.405 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
Epoch 051/060 | loss 1.8258 | cls 1.0988 | tal -0.4533 | dual_g 0.8630 | dual_d 0.8951 | train_acc 1.0000 | train_full n/a | val_acc 0.9667 | val_f1 0.9706 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.724/1.405 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
